"order_purchase_timestamp","order_approved_at","order_delivered_carrier_date","order_delivered_customer_date","order_estimated_delivery_date","order_item_id","shipping_limit_date","price","freight_value","category_name","product_weight_g","volume_cm3","review_score","review_comment_message","customer_zip_code_prefix","customer_unique_id","customer_city","geolocation_lat","geolocation_lng","seller_zip_code_prefix","seller_city","geolocation_lat","geolocation_lng","delivered_on_time"
"2018-01-03 16:55:29","2018-01-03 17:07:51","2018-01-11 17:17:09","2018-01-15 21:07:45","2018-02-09","1","2018-01-23 17:07:51","13.899999618530273","11.850000381469727","bed_bath_table","250.0","4800.0","4.0","","2650","981aa6afd62a1ddc2685f8ddf0b358b3","SAO PAULO","-23.46150321233187","-46.657757257977956","14940","IBITINGA","-21.755649072937853","-48.84143873592475","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","1","2018-05-16 21:51:06","53.20000076293945","15.369999885559082","bed_bath_table","600.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","3","2018-05-16 21:51:06","53.20000076293945","15.369999885559082","bed_bath_table","600.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","6","2018-05-16 21:51:06","53.20000076293945","15.369999885559082","bed_bath_table","600.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","2","2018-05-16 21:51:06","53.20000076293945","7.679999828338623","bed_bath_table","650.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","5","2018-05-16 21:51:06","53.20000076293945","15.369999885559082","bed_bath_table","600.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-05-08 18:54:41","2018-05-10 21:51:06","2018-05-11 12:52:00","2018-05-16 21:28:29","2018-05-29","4","2018-05-16 21:51:06","53.20000076293945","7.679999828338623","bed_bath_table","650.0","2560.0","3.0","","6795","9d95d5b59bb358271f0999a86f02c074","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-07-10 11:29:48","2018-07-10 11:45:32","2018-07-11 11:34:00","2018-07-16 14:37:39","2018-07-24","1","2018-07-12 11:45:32","189.0","13.979999542236328","computers_accessories","300.0","1760.0","5.0","","18460","ca0d30b2dcc99f36d5a67b78fe05be30","ITARARE","-24.111023222187086","-49.331964148909336","4733","SAO PAULO","-23.63665699295384","-46.69477973651988","1"
"2018-06-04 15:02:34","2018-06-04 15:15:24","2018-06-25 15:20:00","2018-07-03 21:28:01","2018-07-30","1","2018-06-26 15:15:24","119.98999786376953","24.229999542236328","office_furniture","9200.0","45084.0","5.0","","11960","c515f063c76c71b6152b6dc08896c671","ELDORADO","-24.521005505820987","-48.1107992119355","8583","ITAQUAQUECETUBA","-23.43567309991361","-46.38032799842931","1"
"2017-04-19 17:23:15","2017-04-19 17:35:15","2017-04-20 09:51:35","2017-04-26 23:23:58","2017-05-09","1","2017-04-26 17:35:15","23.899999618530273","10.960000038146973","housewares","600.0","1428.0","5.0","otimo produto para pessoas com problemas nas maos","13400","9634506e629708834ecc42acc3c90019","PIRACICABA","-22.71985850597261","-47.65008396834793","13324","SALTO","-23.205916980841412","-47.307845865802996","1"
"2018-04-08 20:32:36","2018-04-09 20:30:14","2018-04-11 20:22:00","2018-04-12 21:21:36","2018-04-25","1","2018-04-13 20:30:14","31.0","8.880000114440918","furniture_decor","5300.0","27000.0","5.0","","7251","e10b553d8425d9998238a7038f54f31c","GUARULHOS","-23.435049027756925","-46.400119522621026","3204","SAO PAULO","-23.597985520399334","-46.555472787119875","1"
"2017-09-22 10:13:39","2017-09-22 10:30:09","2017-09-27 00:19:51","2017-09-27 14:22:00","2017-10-13","1","2017-10-03 10:30:09","139.0","9.170000076293945","pet_shop","467.0","15708.0","4.0","O produto não é de boa qualidade, e seu resultado não é o esperado! Acho que perdi dinheiro.","12954","8bab37f6149712dabe90098f1645d727","ATIBAIA","-23.09837535680394","-46.54427711014688","5138","SAO PAULO","-23.482190944486145","-46.73488313543773","1"
"2018-08-18 07:58:16","2018-08-18 08:10:13","2018-08-24 12:26:00","2018-08-30 18:03:08","2018-09-05","1","2018-08-21 08:10:13","158.0","13.770000457763672","watches_gifts","335.0","2992.0","5.0","","9190","31d2262badf1dea086cfbb7463f62c0d","SANTO ANDRE","-23.681294092356627","-46.541950330932366","14840","GUARIBA","-21.36235769739203","-48.232975701561735","1"
"2018-04-17 13:56:04","2018-04-17 14:11:44","2018-04-18 19:21:55","2018-04-25 18:58:48","2018-05-04","1","2018-04-23 14:11:44","199.99000549316406","15.489999771118164","toys","3850.0","37310.0","5.0","Muito satisfeito","5509","ebe54e01d33bc93ff711e9a5d6b18380","SAO PAULO","-23.570667481822365","-46.71164088011417","13690","DESCALVADO","-21.915727706969644","-47.62033250569028","1"
"2018-06-29 18:27:05","2018-07-05 16:11:45","2018-07-03 19:01:00","2018-07-06 11:46:45","2018-07-13","1","2018-07-05 04:31:28","1260.0","21.1200008392334","construction_tools_construction","1900.0","7296.0","5.0","","13480","a6d07e9af5c1a10994f572c37b3cac59","LIMEIRA","-22.564927110739237","-47.403590406053404","9541","SAO CAETANO DO SUL","-23.62001447100232","-46.56389282653356","1"
"2017-12-26 15:02:43","2017-12-26 15:14:33","2017-12-27 23:39:17","2018-01-03 17:45:09","2018-01-19","1","2018-01-02 15:14:33","24.989999771118164","11.850000381469727","telephony","300.0","816.0","5.0","","12980","52d3c9e72091eca915f7e71c457ed368","JOANOPOLIS","-22.93566710904314","-46.276067378706195","4160","SAO PAULO","-23.62556238995326","-46.61300045184374","1"
"2017-09-05 13:42:52","2017-09-06 02:55:44","2017-09-08 19:45:38","2017-09-11 22:43:01","2017-09-18","2","2017-09-13 02:55:44","79.9000015258789","11.760000228881836","toys","1500.0","20000.0","2.0","O produto parece ser outro pela foto ","8280","4a8c75646092edfd324a23a675d515ec","SAO PAULO","-23.56308717707312","-46.47201646225976","3017","SAO PAULO","-23.532447184574945","-46.61401961463438","1"
"2017-09-05 13:42:52","2017-09-06 02:55:44","2017-09-08 19:45:38","2017-09-11 22:43:01","2017-09-18","1","2017-09-13 02:55:44","79.9000015258789","11.760000228881836","toys","1500.0","20000.0","2.0","O produto parece ser outro pela foto ","8280","4a8c75646092edfd324a23a675d515ec","SAO PAULO","-23.56308717707312","-46.47201646225976","3017","SAO PAULO","-23.532447184574945","-46.61401961463438","1"
"2018-01-06 23:28:20","2018-01-06 23:37:25","2018-01-10 17:00:36","2018-01-11 18:28:55","2018-01-26","1","2018-01-11 23:37:25","69.9000015258789","13.079999923706055","furniture_decor","2600.0","15000.0","3.0","Comprei uma arara de roupas e quando eu acompanho o pedido fala q foi entregue dia 11, mas eu ainda não recebi ","5717","91a74261e8ac51fc4fe3c1614a02e998","SAO PAULO","-23.63441576074793","-46.7315815963125","4782","SAO PAULO","-23.693985995008337","-46.70188324132953","1"
"2017-11-28 12:46:41","2017-11-28 12:55:51","2017-12-04 18:35:20","2017-12-06 16:03:30","2017-12-12","1","2017-12-04 12:55:51","34.29999923706055","8.109999656677246","","200.0","352.0","5.0","Muito bom atendimento ","4561","78fb70b5aa609b4b55c6ef3d0cb51faf","SAO PAULO","-23.611339634745242","-46.681875937965266","13483","LIMEIRA","-22.56835042131686","-47.44743947974489","1"
"2018-01-19 16:33:57","2018-01-19 16:59:44","2018-01-23 12:13:57","2018-02-02 13:09:37","2018-02-14","2","2018-01-26 16:59:44","69.9000015258789","16.1200008392334","furniture_decor","2600.0","15000.0","5.0","","14740","175fb6b5133abe30730dd6108d122b80","VIRADOURO","-20.878917273668577","-48.29471429339654","4782","SAO PAULO","-23.693985995008337","-46.70188324132953","1"
"2018-01-19 16:33:57","2018-01-19 16:59:44","2018-01-23 12:13:57","2018-02-02 13:09:37","2018-02-14","1","2018-01-26 16:59:44","69.9000015258789","16.1200008392334","furniture_decor","2600.0","15000.0","5.0","","14740","175fb6b5133abe30730dd6108d122b80","VIRADOURO","-20.878917273668577","-48.29471429339654","4782","SAO PAULO","-23.693985995008337","-46.70188324132953","1"
"2018-05-18 11:23:17","2018-05-22 07:54:01","2018-05-25 14:56:00","2018-05-30 20:37:26","2018-06-06","1","2018-06-01 07:54:01","19.989999771118164","7.389999866485596","sports_leisure","250.0","1300.0","5.0","Adorei entregou no prazo recomendo.","9270","cd0b1ad093f23768a6e46d85bec294f6","SANTO ANDRE","-23.63938860170821","-46.49878339508913","1129","SAO PAULO","-23.5259237463212","-46.642131776011375","1"
"2018-07-31 22:47:50","2018-07-31 23:04:18","2018-08-03 13:23:00","2018-08-06 22:22:53","2018-08-09","1","2018-08-02 23:04:18","89.9000015258789","18.93000030517578","furniture_decor","4450.0","26400.0","5.0","","13219","2f76c8ac8310a38b82baafddbf090db8","JUNDIAI","-23.19590125757394","-46.85896521342839","13930","SERRA NEGRA","-22.62234374770618","-46.71223521648682","1"
"2018-03-19 16:44:28","2018-03-21 02:48:36","2018-03-22 21:33:38","2018-03-27 02:04:01","2018-04-16","2","2018-03-28 02:48:36","83.48999786376953","7.929999828338623","computers_accessories","225.0","3094.0","4.0","","8382","7d834f25bc4e9c7905f9e31e1c94c51b","SAO PAULO","-23.63866085896851","-46.7667854460805","12230","SAO JOSE DOS CAMPOS","-23.2207344276935","-45.886390156529544","1"
"2018-03-19 16:44:28","2018-03-21 02:48:36","2018-03-22 21:33:38","2018-03-27 02:04:01","2018-04-16","1","2018-03-28 02:48:36","81.98999786376953","7.920000076293945","computers_accessories","207.0","2652.0","4.0","","8382","7d834f25bc4e9c7905f9e31e1c94c51b","SAO PAULO","-23.63866085896851","-46.7667854460805","12230","SAO JOSE DOS CAMPOS","-23.221431461827063","-45.888163895493165","1"
"2018-08-21 20:36:22","2018-08-21 20:50:15","2018-08-23 11:39:00","2018-08-27 23:05:55","2018-08-31","1","2018-08-23 20:50:15","179.89999389648438","13.920000076293945","auto","300.0","4368.0","5.0","","15370","755751fa93cd2d53adcd3f55b2fcab3a","PEREIRA BARRETO","-20.643342869769413","-51.109313177786085","14401","FRANCA","-20.528325175399004","-47.39931699396351","1"
"2018-01-17 15:02:26","2018-01-17 15:11:26","2018-01-18 23:04:41","2018-01-29 15:35:28","2018-02-07","2","2018-01-23 15:11:26","22.899999618530273","11.850000381469727","bed_bath_table","400.0","4800.0","5.0","","2374","80042d5c5e74c4cd745d8c8832f1b506","SAO PAULO","-23.456465580904833","-46.62058099668178","14940","IBITINGA","-21.755649072937853","-48.84143873592475","1"
"2018-01-17 15:02:26","2018-01-17 15:11:26","2018-01-18 23:04:41","2018-01-29 15:35:28","2018-02-07","1","2018-01-23 15:11:26","22.899999618530273","11.850000381469727","bed_bath_table","400.0","4800.0","5.0","","2374","80042d5c5e74c4cd745d8c8832f1b506","SAO PAULO","-23.456465580904833","-46.62058099668178","14940","IBITINGA","-21.755649072937853","-48.84143873592475","1"
"2017-02-26 20:07:26","2017-02-26 20:21:48","2017-03-15 07:42:12","2017-03-20 16:12:13","2017-03-28","1","2017-03-10 20:21:48","27.899999618530273","10.960000038146973","furniture_decor","500.0","850.0","5.0","","12301","e10a7142e90cbd8409143d5e5e2e1245","JACAREI","-23.269918772705445","-45.940476570927856","14940","IBITINGA","-21.75492473119379","-48.84352338716271","1"
"2018-01-22 11:24:05","2018-01-22 14:18:23","2018-01-24 17:42:01","2018-01-27 09:52:55","2018-02-06","1","2018-01-26 14:18:18","44.900001525878906","9.09000015258789","bed_bath_table","400.0","600.0","5.0","Entrega rápida","11701","d98c23a1061c771932d6ef64b6bc48a7","PRAIA GRANDE","-24.00636440544201","-46.41550426940232","13405","PIRACICABA","-22.710936940042746","-47.663007630878774","1"
"2017-11-24 19:58:16","2017-11-24 23:13:19","2017-11-28 16:41:25","2017-11-29 20:37:08","2017-12-11","1","2017-11-30 23:13:19","32.9900016784668","13.079999923706055","furniture_decor","650.0","14000.0","5.0","","7072","09c361fed7245568f0f104496ed4f92f","GUARULHOS","-23.446149999999932","-46.554269999999974","3204","SAO PAULO","-23.597985520399334","-46.555472787119875","1"
"2017-11-24 19:58:16","2017-11-24 23:13:19","2017-11-28 16:41:25","2017-11-29 20:37:08","2017-12-11","2","2017-11-30 23:13:19","32.9900016784668","13.079999923706055","furniture_decor","650.0","14000.0","5.0","","7072","09c361fed7245568f0f104496ed4f92f","GUARULHOS","-23.446149999999932","-46.554269999999974","3204","SAO PAULO","-23.597985520399334","-46.555472787119875","1"
"2017-11-24 19:58:16","2017-11-24 23:13:19","2017-11-28 16:41:25","2017-11-29 20:37:08","2017-12-11","3","2017-11-30 23:13:19","32.9900016784668","13.079999923706055","furniture_decor","650.0","14000.0","5.0","","7072","09c361fed7245568f0f104496ed4f92f","GUARULHOS","-23.446149999999932","-46.554269999999974","3204","SAO PAULO","-23.597985520399334","-46.555472787119875","1"
"2018-03-28 11:33:57","2018-03-29 03:10:25","2018-03-29 16:04:57","2018-04-04 01:48:46","2018-04-10","1","2018-04-04 03:10:25","144.89999389648438","13.920000076293945","office_furniture","2750.0","20736.0","4.0","","1226","c66af225ef91fe505b5c089833b36662","SAO PAULO","-23.534478565641404","-46.65502761740432","9751","SAO BERNARDO DO CAMPO","-23.693028139881143","-46.54695362280001","1"
"2018-06-26 22:06:58","2018-06-26 22:30:17","2018-06-27 11:31:00","2018-06-30 15:24:27","2018-07-18","2","2018-07-01 22:30:17","53.9900016784668","13.960000038146973","bed_bath_table","650.0","2560.0","5.0","","9371","276743a9fc79d7269dca763e48a52b3f","MAUA","-23.670818885365623","-46.4764136869122","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-06-26 22:06:58","2018-06-26 22:30:17","2018-06-27 11:31:00","2018-06-30 15:24:27","2018-07-18","1","2018-07-01 22:30:17","53.5","13.949999809265137","bed_bath_table","650.0","2560.0","5.0","","9371","276743a9fc79d7269dca763e48a52b3f","MAUA","-23.670818885365623","-46.4764136869122","14940","IBITINGA","-21.755644543497684","-48.83813676682374","1"
"2018-01-11 08:05:39","2018-01-11 08:14:34","2018-01-16 11:52:13","2018-01-22 19:36:39","2018-02-19","1","2018-01-31 08:14:34","13.899999618530273","11.850000381469727","bed_bath_table","250.0","4800.0","5.0","","12287","d2ec333647ea6aa1135aa643641c6f8a","CACAPAVA","-23.106282558976297","-45.71483347599399","14940","IBITINGA","-21.755649072937853","-48.84143873592475","1"
"2018-03-08 21:32:47","2018-03-09 21:28:36","2018-03-13 10:42:25","2018-03-15 21:34:28","2018-03-22","1","2018-03-18 21:28:36","89.98999786376953","8.979999542236328","health_beauty","250.0","3960.0","5.0","","8635","9988d8cc269d89577da14473ecd4c55b","SUZANO","-23.648744078441307","-46.337137930162264","9015","SANTO ANDRE","-23.665703457960582","-46.51808196779969","1"
"2018-08-05 22:13:55","2018-08-07 04:44:39","2018-08-08 15:29:00","2018-08-14 01:03:32","2018-08-10","1","2018-08-09 04:44:39","105.0","9.489999771118164","computers_accessories","600.0","2704.0","","","7152","381a3e3bda7b6f4c7c5908e2b385cd48","GUARULHOS","-23.403783656673784","-46.47455384984707","3437","SAO PAULO","-23.559585506520865","-46.5289678447112","0"
"2017-12-20 07:04:15","2017-12-21 02:12:48","2017-12-22 16:14:59","2017-12-29 19:32:41","2018-01-18","1","2018-01-03 02:12:48","22.989999771118164","11.850000381469727","sports_leisure","467.0","12584.0","5.0","O produto é muito bom, atendeu plenamente minhas expectativas.","12120","fcd5d41028fd2da490248bc304e3b3fc","TREMEMBE","-22.987038853343854","-45.5588520048894","3028","SAO PAULO","-23.52697217736158","-46.610979191240034","1"
"2017-03-22 17:12:10","2017-03-24 02:44:18","2017-03-24 14:51:56","2017-03-30 09:24:05","2017-04-10","1","2017-03-30 02:44:18","84.98999786376953","14.359999656677246","housewares","2200.0","30000.0","5.0","","11070","c9b3b24308b1a4587ffa3e60fafc2b1f","SANTOS","-23.953638048848745","-46.345380265883804","3029","SAO PAULO","-23.53315768166075","-46.61710278518661","1"
"2018-01-27 12:28:23","2018-01-27 12:37:25","2018-01-29 18:44:12","2018-01-31 00:18:52","2018-02-14","1","2018-02-01 12:37:25","59.9900016784668","12.229999542236328","baby","900.0","34650.0","5.0","","9230","ae1e75b5a53bca6a31891e9a71d29f5e","SANTO ANDRE","-23.61925737108313","-46.526617760747925","13419","PIRACICABA","-22.726257875353635","-47.637811389520564","1"
"2017-11-01 17:47:09","2017-11-01 18:31:01","2017-11-06 20:09:20","2017-11-18 12:27:49","2017-11-22","1","2017-11-08 17:55:49","89.9000015258789","16.260000228881836","bed_bath_table","1383.0","20000.0","1.0","","2762","17adee22dcf49a12b49cfc38e9f6397f","SAO PAULO","-23.483146337497825","-46.67472218443072","14940","IBITINGA","-21.769615332321468","-48.827194480743294","1"
"2018-01-25 13:49:35","2018-01-25 14:19:52","2018-01-26 19:17:49","2018-01-29 22:58:37","2018-02-09","1","2018-01-31 14:19:52","61.900001525878906","11.729999542236328","housewares","1350.0","5280.0","5.0","","1241","b6c76775bc3533e7528aa0b740ec6ec2","SAO PAULO","-23.5468155431646","-46.654291691788295","4007","SAO PAULO - SP","-23.578282707744236","-46.65102362378097","1"
"2018-01-25 13:49:35","2018-01-25 14:19:52","2018-01-26 19:17:49","2018-01-29 22:58:37","2018-02-09","2","2018-01-31 14:19:52","61.900001525878906","11.729999542236328","housewares","1350.0","5280.0","5.0","","1241","b6c76775bc3533e7528aa0b740ec6ec2","SAO PAULO","-23.5468155431646","-46.654291691788295","4007","SAO PAULO - SP","-23.578282707744236","-46.65102362378097","1"
"2018-04-23 14:57:44","2018-04-24 19:03:39","2018-04-25 15:26:00","2018-04-27 20:54:59","2018-05-08","1","2018-04-27 15:31:57","99.98999786376953","7.559999942779541","telephony","400.0","1020.0","1.0","embalagem veio aberta produto encardida faltando cabo de força ","12922","15cf1369ef89aeb16e51c81463aa42b5","BRAGANCA PAULISTA","-22.909348256809437","-46.558839199015154","4160","SAO PAULO","-23.62556238995326","-46.61300045184374","1"
"2018-04-10 12:46:14","2018-04-10 12:55:40","2018-04-11 15:51:51","2018-04-17 21:51:00","2018-04-20","1","2018-04-16 12:55:40","251.89999389648438","10.119999885559082","sports_leisure","950.0","4000.0","1.0","Eu estou com medido de devolução do produto! Esperando as 48hrs que a lannister me pediu....não vou utilizar o produto com meus alunos, baixa qualidade, tecido ruim...liso, costura desfazendo. ","11725","a6631520d8a2620bf53f5c235b2310c9","PRAIA GRANDE","-23.996114999999993","-46.423696598635836","4131","SAO PAULO","-23.606693968088138","-46.616987776299815","1"
"2018-03-16 19:20:07","2018-03-16 19:30:34","2018-03-21 21:05:07","2018-03-22 23:51:55","2018-03-28","1","2018-03-22 19:30:34","30.5","7.389999866485596","toys","200.0","1408.0","3.0","","12228","b7a6ddf792226a6c85e569e54fdf3092","SAO JOSE DOS CAMPOS","-23.25777249999993","-45.82569514299996","2310","SAO PAULO","-23.47266471135092","-46.59923598903572","1"
"2018-05-29 22:36:36","2018-05-29 22:54:30","2018-05-30 15:33:00","2018-06-06 19:22:48","2018-06-21","1","2018-06-06 22:54:30","156.99000549316406","9.449999809265137","bed_bath_table","5326.0","56800.0","4.0","","13219","c97d81c9893fd580a861d932c289386c","JUNDIAI","-23.17026961432861","-46.84436622055807","2066","SAO PAULO","-23.50841976833352","-46.603879572650094","1"
"2017-09-05 13:13:12","2017-09-05 13:30:19","2017-09-06 19:25:11","2017-09-08 19:17:40","2017-09-20","1","2017-09-14 13:30:19","99.9000015258789","7.949999809265137","stationery","233.0","432.0","4.0","","13212","910bcecfebe1381dccbebefd3d85f4dd","JUNDIAI","-23.184981460730548","-46.9677409695887","8270","SAO PAULO","-23.561429793236705","-46.45562471787179","1"
"2017-03-31 13:32:04","2017-03-31 13:42:18","2017-04-04 08:32:13","2017-04-10 13:40:00","2017-04-20","1","2017-04-06 13:42:18","143.8000030517578","18.299999237060547","auto","5950.0","46475.0","5.0","","18103","308164cab318a5f0779afaf2ac622679","SOROCABA","-23.42276998891294","-47.41176102933928","7112","GUARULHOS","-23.465304114698753","-46.51148732089968","1"
"2018-04-04 20:17:01","2018-04-04 20:30:15","2018-04-05 23:24:41","2018-04-10 13:52:36","2018-04-19","1","2018-04-10 20:30:15","699.4000244140625","13.25","health_beauty","1050.0","8901.0","4.0","","8240","c8876e76a6699cc5b0fdc20df213283e","SAO PAULO","-23.523065371083128","-46.44429472370016","1539","SAO PAULO","-23.573782561198005","-46.62058066708981","1"
"2017-10-03 08:44:58","2017-10-03 08:56:30","2017-10-04 15:42:10","2017-10-10 21:35:40","2017-10-25","1","2017-10-09 08:56:30","68.0","11.979999542236328","sports_leisure","350.0","11466.0","5.0","","8529","82dfa15e138ccec1896ca84a3151248d","FERRAZ DE VASCONCELOS","-23.537310938741477","-46.36156556280898","14580","GUARA","-20.433990426300614","-47.81416224047547","1"
"2017-06-22 14:30:53","2017-06-22 14:42:49","2017-06-23 12:46:44","2017-06-26 14:39:34","2017-07-05","1","2017-06-28 14:42:49","89.9000015258789","13.180000305175781","housewares","2100.0","30000.0","5.0","","6844","047349583aacc952cfd041dcd3c1ba1a","EMBU","-23.662872365543215","-46.89330326172887","3029","SAO PAULO","-23.53315768166075","-46.61710278518661","1"
"2017-12-29 11:04:22","2017-12-29 11:16:26","2018-01-03 21:17:00","2018-01-05 18:06:25","2018-01-18","1","2018-01-05 11:16:26","24.989999771118164","7.78000020980835","telephony","350.0","816.0","5.0","","2840","0049a16516d38fc2246696172a257f16","SAO PAULO","-23.48351168082403","-46.690548773385636","4160","SAO PAULO","-23.62556238995326","-46.61300045184374","1"
"2017-08-17 18:02:19","2017-08-17 18:50:22","2017-08-29 19:57:28","2017-08-30 20:17:40","2017-08-30","1","2017-08-23 18:50:22","59.900001525878906","7.78000020980835","telephony","100.0","2016.0","5.0","Obrigado","6365","8cbf922d211677f34ec52b08faff59df","CARAPICUIBA","-23.548417204015454","-46.856546422114505","4273","SAO PAULO","-23.612052666446743","-46.60783466642034","0"
"2018-04-16 19:03:42","2018-04-17 17:55:21","2018-04-18 19:38:25","2018-04-20 20:07:37","2018-05-09","1","2018-04-27 17:55:21","230.0","13.510000228881836","cool_stuff","10450.0","50421.0","3.0","","1254","2f2192bae640c8202bf658d11a66a9c8","SAO PAULO","-23.54196785483874","-46.68191419135562","3821","SAO PAULO","-23.49517247515727","-46.50119464071786","1"
"2017-09-27 11:50:27","2017-09-27 12:07:16","2017-10-04 10:17:31","2017-10-11 19:25:26","2017-10-19","1","2017-10-03 12:07:16","43.0","13.369999885559082","housewares","1150.0","27000.0","5.0","Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for","19610","9be795e932593ec0c21cdfa19799b5cf","AGISSE","-24.306685360044035","-46.97661011647647","13920","PEDREIRA","-22.713985616844237","-46.89430509827134","1"
"2017-11-16 17:32:44","2017-11-17 17:47:43","2017-11-21 17:13:41","2017-11-23 16:16:40","2017-11-29","1","2017-11-23 17:47:43","119.38999938964844","8.09000015258789","watches_gifts","200.0","1936.0","5.0","Mercadoria muito boa ","3808","404436dadaa167dd17f2cbb44d9f45b3","SAO PAULO","-23.495588539269455","-46.469888402995004","13170","SUMARE","-22.828654864562257","-47.267296160568925","1"
"2018-01-30 10:01:23","2018-01-31 17:54:04","2018-02-19 11:04:00","2018-02-20 20:15:11","2018-03-26","1","2018-02-14 17:54:04","159.94000244140625","21.770000457763672","office_furniture","13350.0","70224.0","1.0","A cadeira que eu comprei não chegou, me enviaram outra, além de esperar quase 1 mês o prazo de entrega do produto ainda recebemos errado.","6422","1554ab45e7c8ff7191ddccdfcd2c8d20","BARUERI","-23.518515212070696","-46.89450998264022","8577","ITAQUAQUECETUBA","-23.482623440635415","-46.37448952833195","1"
"2018-08-06 13:28:18","2018-08-06 16:55:30","2018-08-10 15:04:00","2018-08-17 18:11:35","2018-08-09","1","2018-08-08 16:55:30","24.989999771118164","8.34000015258789","construction_tools_construction","450.0","1235.0","1.0","","6730","968605addea83ba0ae067377fa1e25dc","VARGEM GRANDE PAULISTA","-23.612358471824134","-47.021164577715","3564","SAO PAULO","-23.53321650340715","-46.50046729003948","0"
"2018-03-28 08:09:37","2018-03-29 08:07:40","2018-03-29 23:32:30","2018-04-04 18:38:28","2018-04-16","1","2018-04-04 08:07:40","115.0","13.25","watches_gifts","584.0","2288.0","1.0","","8726","3f20347ba314e82e97b88412da57d644","MOGI DAS CRUZES","-23.562885525703212","-46.177920673691474","14050","RIBEIRAO PRETO","-21.17121748495008","-47.81941847157649","1"
"2018-02-02 15:52:51","2018-02-03 15:50:17","2018-02-20 21:07:38","2018-02-21 22:46:58","2018-03-09","1","2018-02-16 15:50:17","139.99000549316406","18.690000534057617","office_furniture","8700.0","45084.0","4.0","Chegou antes do prazo","4342","4274c9d2313a7fbac9703456d8a788f3","SAO PAULO","-23.63602166887882","-46.65068692951116","8577","ITAQUAQUECETUBA","-23.482623440635415","-46.37448952833195","1"
"2017-08-02 18:22:22","2017-08-02 18:35:26","2017-08-03 19:22:06","2017-08-04 16:56:49","2017-08-15","1","2017-08-08 18:35:26","112.48999786376953","11.989999771118164","health_beauty","1200.0","4125.0","5.0","Ótimo atendimento, e entrega antes do prazo.","4514","4601ba6fe815045fe79891676bf069bc","SAO PAULO","-23.60359429141904","-46.67364195865307","4850","SAO PAULO","-23.746252526227707","-46.677001782820696","1"
"2018-02-05 14:16:18","2018-02-06 15:11:24","2018-02-09 20:34:46","2018-02-17 16:27:04","2018-02-21","1","2018-02-12 15:11:24","45.900001525878906","7.78000020980835","sports_leisure","150.0","2816.0","4.0","","5267","4e96e7e01faa4e1f7f5079fc62ec8454","SAO PAULO","-23.44065443102217","-46.78849906969196","3933","SAO PAULO","-23.583430697472455","-46.502034244243724","1"
"2018-02-05 14:16:18","2018-02-06 15:11:24","2018-02-09 20:34:46","2018-02-17 16:27:04","2018-02-21","2","2018-02-12 15:11:24","45.900001525878906","7.78000020980835","sports_leisure","150.0","2816.0","4.0","","5267","4e96e7e01faa4e1f7f5079fc62ec8454","SAO PAULO","-23.44065443102217","-46.78849906969196","3933","SAO PAULO","-23.583430697472455","-46.502034244243724","1"
"2018-05-09 15:02:01","2018-05-09 15:37:09","2018-05-10 12:03:00","2018-05-11 21:42:37","2018-05-17","1","2018-05-11 15:31:32","100.0","12.609999656677246","health_beauty","2550.0","39900.0","5.0","recebi antes do prazo","13416","eee94591071751c6ba4cedc4a433f21c","PIRACICABA","-22.71698789425242","-47.63548790536094","4782","SAO PAULO","-23.693985995008337","-46.70188324132953","1"
