"seller_zip_code_prefix","seller_id","seller_city","geolocation_lat","geolocation_lng"
"3029","e1c76f339ebd5460999f25a2aa8c92c5","SAO PAULO","-23.528716250620374","-46.62026515958797"
"5639","6e864f5c4669eff3d98140a07cc50202","SAO PAULO","-23.609492025535214","-46.738012044405345"
"7123","7fc87cc3e89b3d1d5cabdca32f8485aa","GUARULHOS","-23.44557935276127","-46.53198386081135"
"13085","bc2ac6b95e1accce9858528ee566c17e","CAMPINAS","-22.77839835137629","-47.09058011878932"
"18608","eed78ac17f7f795a19a709745f00cd4e","BOTUCATU","-22.870723316365783","-48.45221780090914"
"3184","d8bf0fc082fd4a77fc2e5679b6c00133","SAO PAULO","-23.56336681626177","-46.586366685267436"
"9571","c5f7feb04a6a1fb3596322bfc3cf1917","SAO CAETANO DO SUL","-23.632217497085804","-46.567110981678134"
"6766","6576fd3e23c88f0e5d4d23f39bba0542","TABOAO DA SERRA","-23.6284334948641","-46.78087193005942"
"13073","fc38b5dceee1a730fad8853453437fbd","CAMPINAS","-22.880931665862516","-47.068424969313"
"8615","87b740daf17b5d1be335a64164ec6842","SUZANO","-23.54736980354735","-46.30311358926496"
"17510","82bd0703a4aefd6b599e5bfdaed378fb","MARILIA","-22.195583968636402","-49.954044305989996"
"7402","3092c0b297aacfb4bb6e056ebe13b9b8","ARUJA","-23.395911317242717","-46.31899827976228"
"9230","f52c2422904463fdd7741f99045fecb6","SANTO ANDRE/SAO PAULO","-23.615187251141478","-46.52230328196342"
"3654","d3dcf0604eabf0224fbd5948b5e02f69","SAO PAULO","-23.525103133365025","-46.51764616148771"
"4251","b44dbfbf62e52125f3c15d230569ea91","SAO PAULO","-23.626718469902592","-46.59748992134098"
"13456","e8dba4d70f7f2b20e775d09cae01142d","SANTA BARBARA D OESTE","-22.759672827833054","-47.364736674563375"
"1215","8de8fe3af4449ed695d2434c933ed73e","SAO PAULO","-23.53655002580364","-46.649225050085455"
"3172","dff87e4de60c9736ce8df835951b09bc","SAO PAULO","-23.548274607140105","-46.590159642813475"
"3449","c5e60e39c0f42b8e827daa13cff74afa","SAO PAULO","-23.556165349154593","-46.52558483971952"
"9230","4bcec44888b30ba9001234c534716d3f","SANTO ANDRE","-23.615718097697492","-46.53118432278263"
"12306","7f5e4d5efad7e44b91115dd1decb65f3","JACAREI","-23.289344884817357","-45.94318565667379"
"3060","eae9af4811c294c56795d70e715b7337","SAO PAULO","-23.538134084655756","-46.58549886150382"
"14882","4e7c18b98d84e05cbae3ff0ff03846c2","JABOTICABAL","-21.250592999999995","-48.31762049999999"
"14010","791cfcfe22fe4a771ece27f90017da92","RIBEIRAO PRETO","-21.179578055269594","-47.81126902131619"
"14020","c32fc744b9160ac853450488e3cfea93","RIBEIRAO PRETO","-21.202892927001013","-47.80617306272719"
"5302","5e063e85d44b0f5c3e6ec3131103a57e","SAO PAULO","-23.532125805701536","-46.725699251889765"
"13456","20f0aeea30bc3b8c4420be8ced4226c0","SANTA BARBARA D'OESTE","-22.755485219267154","-47.363095960696214"
"3147","9fe7c6641c79970ab48185498f547c09","SAO PAULO","-23.59633673965611","-46.56507737454559"
"15704","3df020b72d3d44b3af9d110fa3940b65","JALES","-20.27939929861524","-50.5535315563023"
"17506","443d880f15cbd3572885e1d44bf2c478","MARILIA","-22.205948517432308","-49.95494015032813"
"2337","4f40d2ed38d1cc945364a7cd202a82c7","SAO PAULO","-23.476470349154592","-46.61274240660166"
"13085","fe87f472055fbcf1d7e691c00b1560dc","CAMPINAS","-22.792785003606685","-47.08550995989381"
"3813","2709af9587499e95e803a6498a5a56e9","SAO PAULO","-23.486683575401436","-46.46746268716547"
"6711","ce616e1913288884e7742faac9d981db","COTIA","-23.6150603215516","-46.837480828765536"
"2113","5def4c3732941a971cba8fdee992ede1","SAO PAULO","-23.515287964978842","-46.58734465236856"
"9725","09f952a5f58d2285b0372551ae8f9b01","SAO BERNARDO DO CAMPO","-23.699353075768943","-46.5600310818858"
"17032","e5e33c0d8e7e002f398f5dc4cbbb338f","BAURU","-22.32817929115924","-49.02886625465973"
"3244","3d4b1ae7539303b5704493798893e82c","SAO PAULO","-23.60627778934156","-46.54062373645344"
"3586","d9c349beabc06aa6ff1c6d68b5e9e22e","SAO PAULO","-23.556657205788905","-46.48867468378657"
"6060","2528513dd95219a6013d4d05176e391a","OSASCO","-23.552456794881493","-46.780125590339914"
"18060","54219883e72aad869adfb2a54b7bfa0f","SOROCABA","-23.492031736886148","-47.47300904079867"
"5547","918717417d88a9f9ae9735567e6c7682","SAO PAULO","-23.595822464864366","-46.77691311261302"
"7084","e250d617a0ad591ba9bd663e584a895d","GUARULHOS","-23.453200132516344","-46.484469408993874"
"14407","ececbfcff9804a2d6b40f589df8eef2b","FRANCA","-20.50234199999999","-47.4215895"
"7140","ba90964cff9b9e0e6f32b23b82465f7b","GUARULHOS","-23.422075962808012","-46.493184069940554"
"13219","6eb94e1466490d327a09abf8f3552a50","JUNDIAI","-23.187084388466996","-46.8516474016882"
"7241","bd149ed516d4c5d418d5781f8e18919f","GUARULHOS","-23.448085292255755","-46.43089700805007"
"5524","0a82f5fb06a4fe4ac2cf7cb412ec71b8","SAO PAULO","-23.595176189566608","-46.74183651471519"
"14407","b416191c9813d821a295cfabafff4161","FRANCA","-20.487334285114922","-47.41559207749094"
"2407","f3da5b2ff499efb8d4a6d371d175d7dd","SAO PAULO","-23.48535959449485","-46.624283978908174"
"13257","855668e0971d4dfd7bef1b6a4133b41b","ITATIBA","-22.995677703232378","-46.857106243157794"
"15046","324583d68897f5ddbaf38f6248322176","SAO JOSE DO RIO PRETO","-20.76454995245902","-49.38936220896976"
"8280","c2bda99904207edd1834f03e0022b007","SAO PAULO","-23.561802010820042","-46.47968149264242"
"7140","269c5fc9fcadee614364c3620c30a1f9","GUARULHOS","-23.421413095475785","-46.49321015306711"
"5004","4ef4c39cf3c24f326434cf0b2e48046a","SAO PAULO","-23.532860441023693","-46.66790717845809"
"13880","b2bdc5e7940a7d7ca8c4a37953b27a42","VARGEM GRANDE DO SUL","-21.833571484016982","-46.89226721671471"
"9291","e7d5b006eb624f13074497221eb37807","SANTO ANDRE","-23.645729347481154","-46.518892643487824"
"5315","e3e15e2c0b9700561efac21c6be48066","SAO PAULO","-23.53294984347043","-46.7313937327312"
"1425","698624c6632eeba1774924dbea24c700","SAO PAULO","-23.572330354982963","-46.66082327699232"
"14079","01fd077212124329bac32490e8ef80d9","RIBEIRAO PRETO","-21.13584914072447","-47.75963971192154"
"14020","9e17b9d64683aebcbb9ee362d06463b4","RIBEIRAO PRETO","-21.2087768104334","-47.80689386955393"
"2281","44f091b5abab8018f682fce8124b85e5","SAO PAULO","-23.449178934155494","-46.574350949321804"
"18015","042573af89b6d931f672efaf789d8358","SOROCABA","-23.5042481312828","-47.43381525590049"
"9230","40d54b51e962dbe09cabbcfd33298dee","SANTO ANDRE","-23.62288211878932","-46.52624994393789"
"13154","3c88ed2e76a2247933a15daa7161eb1c","COSMOPOLIS","-22.632411085950487","-47.176022324178064"
"14150","fbc14c0cf93505ef89f64665ffa4a7b5","SERRANA","-21.21594896945095","-47.59002511568736"
"18015","76d336555bb25f3165d2f0d6da719c40","SOROCABA","-23.501355555234024","-47.42963911490015"
"9230","b6d44737c043328708f6749c2dbe50bd","SANTO ANDRE","-23.6255763985516","-46.52950241756594"
"3167","4c18691b6037662be2df78a765d98ab5","SAO PAULO","-23.55487039661836","-46.5943762934965"
"15014","701938c450705b8ae65fc923b70f35c7","S JOSE DO RIO PRETO","-20.81734497064537","-49.38133679126948"
"14580","c3867b4666c7d76867627c2f7fb22e21","GUARA","-20.433990426300614","-47.81416224047547"
"8280","788e857f317e53de488d393e65a80f45","SAO PAULO","-23.564780193173288","-46.476732944630385"
"18015","81783131d2a97c8d44d406a4be81b5d9","SOROCABA","-23.50161440022503","-47.43984869302905"
"18500","406822777a0b9eb5c50e442dd4cd3ec5","TATUI","-23.035824733186516","-47.836302659482904"
"3006","ce27a3cc3c8cc1ea79d11e561e9bebb6","SAO PAULO","-23.543135968636395","-46.62371555453289"
"8150","062c325cd6a2b87845fab56b4ec2eeae","SAO PAULO","-23.525377438801993","-46.40950968151651"
"4365","fe26f3ecb51a15e6d8335cd92da42562","SAO PAULO","-23.666436408909707","-46.65554725086943"
"5303","ea566164622c6b439516ab18062c42cd","SAO  PAULO","-23.526508568411355","-46.731702782676464"
"11707","b56828a9f9027f3c918c04ca720d9e3c","PRAIA GRANDE","-24.04895262488876","-46.534111482394785"
"14020","35857757f553273b1056c1cabdace7fb","RIBEIRAO PRETO","-21.20909626311385","-47.80541878642737"
"12955","87f3e35268860433e13d577825aada95","BOM JESUS DOS PERDOES","-23.115437999999997","-46.48591350000001"
"17350","25debeafbce801fdd479539350185eee","IGARACU DO TIETE","-22.51225020394538","-48.55643861501519"
"6714","4450bd8327d471c4a11a83d1445b1b62","COTIA","-23.600313736455817","-46.87138992616375"
"13015","bc302730ea8cf49b5c74f579febb5bbf","CAMPINAS","-22.90124134639356","-47.055128451024146"
"14020","ebef8d8c92b4fd3226e5d407bbff21ac","RIBEIRAO PRETO","-21.210104711049134","-47.80139005429387"
"1207","d6cd01c59123df02fc226eadbadb5f89","SAO PAULO","-23.536840620318525","-46.640393035807016"
"3029","91f848e9f4be368f4318775aac733370","SAO PAULO","-23.53315768166075","-46.61710278518661"
"3673","9539213aa8e023c01937bef95dc006da","SAO PAULO","-23.51517733749783","-46.50126713849616"
"4403","7ddcbb64b5bc1ef36ca8c151f6ec77df","SAO PAULO","-23.667843855675457","-46.66038973120199"
"14079","28d162ab86bb49d719c32f0ee6186eaa","RIBEIRAO PRETO","-21.15613133316094","-47.74568764755373"
"2475","431050a06a317f2b38168dec3dcd2b46","SAO PAULO","-23.481059081597326","-46.64630746073055"
"5595","63bc58679c44e8a998792119fd7ad23e","SAO PAULO","-23.58085566165113","-46.742443261595774"
"14095","094ced053e257ae8cae57205592d6712","RIBEIRAO PRETO","-21.188764942887175","-47.769870647308956"
"18500","af7cdac9d9897cddead9c6b08976c642","LARANJAL PAULISTA","-23.050076294852147","-47.83545811576363"
"3340","63272377184e969942f7fff221be858d","SAO PAULO","-23.570462478034955","-46.55138331719334"
"7241","1961c3e1272bfeceb05d0b78b5bbfdaf","GUARULHOS","-23.44803925506378","-46.421980491257415"
"14020","b5dd7151a92ccaaa282cbe9681a05f44","RIBEIRAO PRETO","-21.184743813491814","-47.801860999855776"
"15046","80f2cf9abf6b5a0e5c612b5eea6646e6","SAO JOSE DO RIO PRETO","-20.776933935077974","-49.387132341578074"
"3282","dda37071807e404c5bb2a1590c66326f","SAO PAULO","-23.590853517081115","-46.54139756148647"
"5624","7963e546f34e098b578f9ad102494601","SAO PAULO","-23.59456298473655","-46.72783455314792"
"7400","ac6417315ae5da8f9a38ee11de6f7780","ARUJA","-23.39888374540156","-46.32526700508771"
"3059","87d3c3aeb3ead335511b3ce315eb341e","SAO PAULO","-23.542799406053412","-46.595165217323526"
"1311","1f2eebc0e970fd3c463e4f5d9652687a","SAO PAULO","-23.569059783273147","-46.64740767660342"
"7221","94b9108d4b637ba65bb4f1e53cfcf8d8","GUARULHOS","-23.469882726614365","-46.466792130446066"
"18044","ba6ce6de456f6c11d08c17701ba5c26f","SOROCABA","-23.50986470167544","-47.484121269794414"
"4756","820c7c9eaf76d2b226b6c242bcf3f34d","SAO PAULO","-23.646664822926876","-46.7203832596514"
"13015","1e47d8b6546eb3a77b1acddcc9406242","CAMPINAS","-22.908740385873315","-47.056031917001015"
"8225","7b3447b497e55af8c15fc7bd89d7b81a","SAO PAULO","-23.524074769667923","-46.45826882323692"
"7124","76623fde66e6b63b59440fd34160512d","GUARULHOS","-23.42468549125742","-46.53172199125743"
"4438","9674754b5a0cb32b638cec001178f799","SAO PAULO","-23.677741089647412","-46.66864662392521"
"6465","0873d9f8f36123f8d910f4760e788cfb","BARUERI","-23.5086438802936","-46.851065006356905"
"18500","7aa4334be125fcdd2ba64b3180029f14","LARANJAL PAULISTA","-23.051662431032522","-47.83935039056969"
"2470","41b86b552e54e3a7009596125aa8b167","SAO PAULO","-23.484154453228722","-46.64868009824575"
"14010","5eeb9c756d9780b96283e5a2ac6da334","RIBEIRAO PRETO","-21.183561335276124","-47.808401002914195"
"6764","8185694b58b2ba6de20fd41ae608bbea","TABAO DA SERRA","-23.612294462020333","-46.76578686529368"
"2614","119c7f1a00ef43fad0e57604e76a747c","SAO PAULO","-23.4717225298344","-46.65764092339433"
"1512","bbad7e518d7af88a0897397ffdca1979","SAO PAULO","-23.553644898695822","-46.63261889578163"
"2532","1acde099eb406aa220b1169b188b42da","SAO PAULO","-23.49592311073923","-46.66043045184373"
"5588","dbd66278cbfe1aa1000f90a217ca4695","SAO PAULO","-23.575745041924048","-46.74085825118136"
"8220","dd8a29ce82d5c705ba932d81494600a5","SAO PAULO","-23.536398271613994","-46.45955683703159"
"13880","333c4210e76a1aa2ab817b99437e3ff1","VARGEM GRANDE DO SUL","-21.84887332222197","-46.89551067548738"
"4311","5587130f9850696ed7fafbc91c2cee44","SAO PAULO","-23.636429014715176","-46.640920992642414"
"13690","afa6714acee029b2dfdf357e5579cc03","DESCALVADO","-21.915727706969644","-47.62033250569028"
"9411","179d859f51292aac5c10806a356f7af9","RIBEIRAO PIRES","-23.71719840652404","-46.395777768729744"
"7160","e63e8bfa530fb16910dd6956e592bb81","GUARULHOS","-23.411582298084145","-46.44838156702636"
"15076","3ade81dab5a172b88e1871c28ae05260","SAO JOSE DO RIO PRETO","-20.82465971918183","-49.35302918240734"
"17606","761681a821d8275bc79f552116d06869","SAO PAULO","-21.919793676614052","-50.52628819150581"
"3976","8fb791022c1fc8909664f48ab7dc636d","SAO PAULO","-23.611871943937892","-46.49648901373423"
"5676","0249d282d911d23cb8b869ab49c99f53","SAO PAULO","-23.59906476602805","-46.697072825148574"
"8226","3a4127e1ba7208ea37044c5092aae170","SAO PAULO","-23.523529635894473","-46.459776612815325"
"15013","b372ee768ed69e46ca8cdbd267aa7a38","SAO JOSE DO RIO PRETO","-20.8186365094994","-49.36992583875571"
"9931","47648caee88ccfe951fbb27fbf7b4cbe","DIADEMA","-23.661923109309388","-46.626498057122376"
"3572","2b3b9ce054da76a7428df143a567b156","SAO PAULO","-23.574334452680457","-46.50181676172888"
"14070","218d46b86c1881d022bce9c68a7d4b15","RIBEIRAO PRETO","-21.116471333054424","-47.79073400291418"
"14470","26bad72add1f86e08a776ce4ffdaf1ca","PEDREGULHO","-20.250243275972316","-47.47871792916746"
"8773","ac9b01377919cdbd2a1bbb8d5837c70b","MOGI DAS CRUZES","-23.517127104923187","-46.19066721624193"
"9570","365e4bce19bda0082c3d15d83fdb8bcd","SAO CAETANO DO SUL","-23.637496609498484","-46.57411344809283"
"18401","dc7192adf8ba09569261f4a8d576afe0","ITAPEVA","-23.975863693330997","-48.87459952903885"
"2051","5444b12c82f21c923f2639ebc722c1ea","SAO PAUO","-23.512267739107838","-46.608748030526876"
"14020","a36b125ac6d5fdbc7f50de85c9157bdc","RIBEIRAO PRETO","-21.205395566189665","-47.799614666253085"
"15013","7ab0dd5487bab2dc835337b244f689fb","SAO JOSE DO RIO PRETO","-20.820423405739128","-49.37130081674534"
"1206","f3c38ab652836d21de61fb8314b69182","SAO PAULO","-23.535535799324883","-46.64305202830518"
"11250","582d4f8675b945722eda7c0cb61ba4c7","BERTIOGA","-23.828340100753532","-46.1430173832652"
"16300","5305693ffae2d3463377b1f6fe67b15a","PENAPOLIS","-21.430859258103766","-50.08987578961023"
"18080","0aea4c6ae1505b3228ddf3dd7822ee5b","SOROCABA","-23.48355410407413","-47.45381582237861"
"3029","f9244d45189d3a3605499abddeade7d5","SAO PAULO","-23.529657876767278","-46.61880215557727"
"3667","b37c4c02bda3161a7546a4e6d222d5b2","SAO PAULO","-23.53204714071786","-46.49681439647412"
"6795","4b98b0428fc1932cc2514ef9ce2505e6","TABOAO DA SERRA","-23.615066461567263","-46.79855272938433"
"13275","19484c79cef6c062cb177aa4ef2fcc3c","VALINHOS","-22.9865591766809","-46.98871848455929"
"2040","c8660dcf9ba70575f45d80fe28c27713","SAO PAULO","-23.489022991949913","-46.62186690299499"
"9725","25be943a321c8938947bdaabca979a90","SAO BERNARDO DO CAMPO","-23.701611332739066","-46.555775808487574"
"11707","59cd88080b93f3c18508673122d26169","PRAIA GRANDE","-24.05720311241268","-46.54993985581969"
"1125","7cf4ea70955b00d6b3c22542598e2715","SAO PAULO","-23.529050497085805","-46.63889432139766"
"6900","eb5b6204dde3a6e03b5f1bb8479f055b","EMBU GUACU","-23.828521677387236","-46.814795982633896"
"17510","78c99c6dff4eeae5be99bf635ed21e3f","MARILIA","-22.1952239686364","-49.954183805989985"
"12062","5659d77e8d90378e39b960ad5956f64e","TAUBATE","-23.001805934582357","-45.549787295725075"
"1215","a7b7354cc588f7566a848bcbb1ce3d96","SAO PAULO","-23.537982300854097","-46.64927618235323"
"4905","3935fe5fe0f82787a9dcb8deb62be09d","SAO PAULO","-23.675905499567303","-46.75188111226845"
"18608","082e0bf4cb865a6533b1e8e498cc0255","BOTUCATU","-22.869819264817476","-48.45696374622915"
"6766","1782ce2db72c3dda627d5e7c898104e1","TABOAO DA SERRA","-23.62527254443769","-46.77949146270542"
"1550","5f3ae9136c875522250f8184f253413a","SAO PAULO","-23.57203616319466","-46.615212267413035"
"3029","e644cbadf7eeb30d0d29f335ce7d52ec","SAO PAULO","-23.53180699056494","-46.61700264308377"
"3210","3ab971ce71839580d2ae5b4e40fe8044","SAO PAULO","-23.601764863046306","-46.54785125728302"
"3060","65c255b299faf2d12050937cc219c46c","SAO PAULO","-23.540015011656763","-46.585895322782626"
"4438","633ecdf879b94b5337cca303328e4a25","SAO PAULO","-23.676302686046217","-46.66880079992426"
"2013","c542f5a8c64d973f30e9df8d06f70b4a","SAO PAULO","-23.5030857485429","-46.633822941716204"
"2320","e0482f2c769468c3bbcd8a01e09d98c5","SAO PAULO","-23.44947679294825","-46.597919076461444"
"4041","a35124e2d763d7ca3fbe3b97d143200f","SAO PAULO","-23.601395514570953","-46.64593324854289"
"9981","497709c2976a8fa308730a2dec5b0726","DIADEMA","-23.70006588275225","-46.60516704669894"
"18500","8fec2e460530482132c436cfb5439925","LARANJAL PAULISTA","-23.052592314229045","-47.836147195553174"
"15050","51ed72984a04e5dd35c2b27e77179038","SAO JOSE DO RIO PRETO","-20.782078847545826","-49.37199920061633"
"1550","88ae906ea2acf6971f26c3e8b7cb4357","SAO PAULO","-23.573893536499494","-46.61621090590919"
"13825","3faf68a3b0af94b10bac70d86077be49","HOLAMBRA","-22.614295651682134","-47.06761188787577"
"15076","5e105f5c9f63f5f1fd75d6cb942e55b1","SAO JOSE DO RIO PRETO","-20.830232611066194","-49.35777544399851"
"2422","9bc484c87d79cd4874e05ca182658045","SAO PAULO","-23.47001485567546","-46.63484579309249"
"13251","1e8c6a4c538f286aee9573239740a4b4","ITATIBA","-22.988874545477703","-46.84197558882967"
"3111","4bfc7a4a1cf8d4d2121c27422d9e50b5","SAO PAULO","-23.558072306116813","-46.60586586856825"
"3390","b1b3948701c5c72445495bd161b83a4c","SAO PAULO","-23.592445491257422","-46.52635145282469"
"1244","7994081388d55b9cf976c050653dd359","SAO PAULO","-23.54499336358131","-46.65968022344037"
"5879","2d2322d842118867781fc737e96d59a1","SAO PAULO","-23.68640097530149","-46.793884107132556"
"3504","92eb0f42c21942b6552362b9b114707d","SAO PAULO","-23.53877907744238","-46.536485668330556"
"7084","33a6f4b1e7cdc205511e76ba1b6e0186","GUARULHOS","-23.427124962808012","-46.545128397310854"
"12903","16bdc8cefd0e32a6f0824d296c5ad14a","SP","-22.94787403161499","-46.55188741483248"
"13880","5ee7fd217d08dfe5d3e2f51f96a12c9a","VARGEM GRANDE DO SUL","-21.83948265963376","-46.88952885213608"
"14020","5f5a58930c3c35f3b5af264f34fb8c85","RIBEIRAO PRETO","-21.204992158202995","-47.80241777338562"
"4851","bc8c8d665ec4664d286be0d521722b19","SAO PAULO","-23.75344503818654","-46.66921268496448"
"9110","741f8c587cb4248ebc5b779a0e8e0e51","SANTO ANDRE","-23.668312295314184","-46.50547970468581"
"14804","79565f7d5603b24ddf07ade262547f2f","ARARAQUARA","-21.768197710514197","-48.20274085928214"
"17350","8b11118053756a9a2932f447e11fc1b5","IGARACU DO TIETE","-22.525902174473295","-48.56281510787374"
"1311","74bafed391319577bce6f4d2acc0589a","SAO PAULO","-23.560566359426364","-46.65761042867444"
"4726","bba3293d6f5d5af2f415e004e8b93ae3","SAO PAULO","-23.63580786663679","-46.71209825910773"
"6465","05ca864204d09595ae591b93ea9cf93d","BARUERI","-23.507407290616538","-46.84703285302898"
"13575","1c56ffe0e9dea2657fc6e95b53f40b13","SAO CARLOS","-22.025036975301497","-47.90953639661835"
"15806","9a1aea68d3efa00862ec88c0768037d0","CATANDUVA","-21.129687082360803","-48.959593387071685"
"6506","1ca7077d890b907f89be8c954a02686a","SANTANA DE PARNAIBA","-23.419753962259747","-46.95925190896761"
"9570","d8dd176509baa37f359644d082bf7f7b","SAO CAETANO DO SUL","-23.62696617230051","-46.56149274988265"
"13575","e5899683388855d3dabe8913bbe365de","SAO CARLOS","-22.03342996672426","-47.91371971353119"
"4102","9f505651f4a6abe901a56cdc21508025","SAO PAULO","-23.592723631975286","-46.6315844403312"
"14020","165b1235e9e9942cb5fae67103576fb0","RIBEIRAO PRETO","-21.20572004801202","-47.80878598666978"
"14600","6d803cb79cc31c41c4c789a75933b3c7","SAO JOAQUIM DA BARRA","-20.581177442701474","-47.858931261277824"
"4386","a7dc4098e4da6e41b426269d12ae7e91","SAO PAULO","-23.661877777684808","-46.65707556272721"
"13339","53b0300ca793f9834cd69c0678d35ee8","INDAIATUBA","-23.09232014212125","-47.19741214338984"
"18015","45d33f715e24d15a6ccf5c17b3a23e3c","SOROCABA","-23.50400792495219","-47.42941601936718"
"2941","74636e24f01da9268b0ed88dacd8513e","SAO PAULO","-23.47943470191586","-46.723279934502834"
"9726","cbf09e831b0c11f6f23ffb51004db972","SBC/SP","-23.69554254235653","-46.56158498222641"
"3659","f2336e113377dd21c744d9c4fc8293a9","SAO PAULO","-23.52287030474924","-46.51178079378496"
"4733","2b3e4a2a3ea8e01938cabda2a3e5cc79","SAO PAULO","-23.63665699295384","-46.69477973651988"
"6365","f680f85bee2d253556ac91be391d2c82","CARAPICUIBA","-23.548007803126946","-46.848575058505595"
"1207","c13ef0cfbe42f190780f621ce81f2234","SAO PAULO SP","-23.54115152870862","-46.637115345763604"
"9340","03a2a6dcbe45d639c4dc2a0d24769c40","MAUA","-23.66800916734961","-46.430377660540266"
"6694","3d290fe363c60a77498c1126fd3fb8d3","ITAPEVI","-23.536045654850113","-46.94279597843593"
"9861","da4d149c0ddbac90557103ac0a0ec356","SBC","-23.695889045942334","-46.58174395098847"
"3059","4091f77d8c768fc3e81c20761471761d","SAO PAULO","-23.539183638351926","-46.5914358753823"
"8780","70ee69419916dc13e3aed619061f996c","MOGI DAS CRUZES","-23.5214492199589","-46.17673150042012"
"18074","4965a7002cca77301c82d3f91b82e1a9","SOROCABA","-23.448281036643923","-47.48873627920402"
"2537","bf84056e679dbe9c69929847a40e338f","SAO PAULO","-23.49266694338963","-46.649278230509495"
"13403","48162d548f5b1b11b9d29d1e01f75a61","PIRACICABA","-22.727374795169954","-47.67061025477531"
"13456","54a1852d1b8f10312c55e906355666ee","SANTA BARBARA D'OESTE","-22.76122925325127","-47.36453316647031"
"8655","ce33c6211beaa8fef4cae8b52db39862","SUZANO","-23.603799285142266","-46.30881321689727"
"17510","4c1c7281388a33dd06daac44f9fadbd1","MARILIA","-22.193082052455427","-49.948926747706174"
"13180","f9f68daa2af419d38f745478bcb3da1a","SUMARE","-22.81344361844933","-47.17188935591158"
"18015","94c49f20a123aeb9360dbf80ff912bf6","SOROCABA","-23.50527117762139","-47.42213578183975"
"3567","13fa2a6c6b9d0f43cb588d7c82117a12","SAO PAULO","-23.543248169859762","-46.48879160352587"
"13403","3338e7a0710a195872be80e0d2423867","PIRACICABA","-22.73883027396256","-47.65642319859764"
"5786","83353a83fd769dfafa4f21a72b15e3e5","SAO PAULO","-23.636521320012687","-46.77320758159732"
"6097","080199a181c46c657dc5aa235411be3b","OSASCO","-23.528128203061982","-46.776807547328076"
"15061","10089e9f2fd0c668a8fd4e52e1698888","SAO JOSE DO RIO PRETO","-20.799133520057854","-49.35654569558457"
"11709","12c2ed9cded6138cf0c75f525f565fc7","PRAIA GRANDE","-24.079823905909187","-46.59302363696694"
"13424","4736e9d642ef4257cd7622516931eb51","PIRACICABA","-22.750100527352892","-47.6459038030758"
"17018","78a4d36f65a019172c6154468831a69f","BAURU","-22.359737431848437","-49.05231525174554"
"17560","c4b911d06343b21dd906651f8101cb49","VERA CRUZ","-22.21809435900965","-49.819059875867154"
"2242","d4e12e7884759a14fa0f5f896c791cae","SAO PAULO","-23.488133029141906","-46.60765995712386"
"3963","508808d438fe2ff972ed13bb8f4a82e2","SAO PAULO","-23.60932765805877","-46.48329014195862"
"7791","bc39d8938f90a3a2b98193723ed59774","CAJAMAR","-23.410894778076816","-46.86669107437556"
"14870","c68fb906c8f4b4b946d8386bfa6e5467","JABOTICABAL","-21.253339982915808","-48.32841354256132"
"5763","ba89796db68db180bd389de96b2ff3b6","SAO PAULO","-23.642000682560305","-46.760385963274885"
"11030","1c5e4e49b9079480255b49d50aac1aa9","SANTOS","-23.981964066882146","-46.310039559264744"
"15190","87d73636a3acf123e842bb890a4db036","NHANDEARA","-20.691381198603764","-50.04237071280033"
"3121","89757206b887aed36f3e18d858460fea","SAO PAULO","-23.56175985825543","-46.60140647059026"
"3908","17f51e7198701186712e53a39c564617","SAO PAULO","-23.58359782304825","-46.50714769338705"
"8673","4e17c65a516f69d023a2ae78b84f28d6","SUZANO","-23.54646763188849","-46.317438806098934"
"13076","5a8e7d5003a1f221f9e1d6e411de7c23","CAMPINAS","-22.88255076242137","-47.04691965736627"
"13800","483ca627d131e18f988349b1655c0acd","MOGI MIRIM","-22.438121280598992","-46.973524736049406"
"3694","5670f4db5b62c43d542e1b2d56b0cf7c","SAO PAULO","-23.537922030359404","-46.47769578680452"
"13210","a1040efe9ff4a6f93c28b0499eada8f5","JUNDIAI","-23.219552263113854","-46.883313189278134"
"18701","cad10cc982ab6a391570c211b995c17c","AVARE","-23.105366606727763","-48.91147056680601"
"3573","4830e40640734fc1c52cd21127c341d4","SAO PAULO","-23.56168119891244","-46.506271105553324"
"12331","b7ed9fb14c8eadb37adb9c45d67ab0fb","JACAREI","-23.265979879755115","-46.06705735267744"
"14403","7e1fb0a3ebfb01ffb3a7dae98bf3238d","FRANCA","-20.55111607627002","-47.39520758736405"
"17500","6a51fc556dab5f766ced6fbc860bc613","MARILIA","-22.217405964096468","-49.95110711067839"
"4557","a3fa18b3f688ec0fca3eb8bfcbd2d5b3","SÃO PAULO","-23.60475533250616","-46.68184855482134"
"18040","916748bc99315c2d202898ae58b1617e","SOROCABA","-23.512977398551598","-47.46818008520402"
"6436","f6122bc84774df1b372bdb3bb88ddb9f","BARUERI","-23.539942931920695","-46.88676604933411"
"17026","e9511df20ccd82658a30c37b7fb343af","BAURU","-22.296469236850484","-49.03471065377948"
"6268","6187a137b2af59dfdbad8d9f8c373c14","OSASCO","-23.502832083530578","-46.78519421885273"
"8032","3e51f9cbe317bc3a88f2c76583811ee4","SAO PAULO","-23.521227914577057","-46.4189486025351"
"2252","cab85505710c7cb9b720bceb52b01cee","SAO PAULO","-23.479316999999995","-46.5904340471753"
"3655","fc5a0d7a310a7a41abf86a458585ff2b","SAO PAULO","-23.52399579739165","-46.512943187344916"
