"seller_id","seller_zip_code_prefix","seller_city"
"da3fede3469bf49b7293ce3fc45b294d","8743","MOGI DAS CRUZES"
"20a8b0dc55da94fe74d112082427c84f","13312","ITU"
"bfd27a966d91cfaafdb25d076585f0da","13930","SERRA NEGRA"
"fadb07c842a2aef5d5a676b85f220e71","15052","SAO JOSE DO RIO PRETO"
"6b15924333bd1a741595fe981ea04822","9541","SAO CAETANO DO SUL"
"1c83418358f249c9d6affa52d579db0e","1420","SAO PAULO"
"04e38a233f726ef161074ab1c9b0399a","1239","SAO PAULO"
"1b4b28463457a256e9a784ebe2a8f630","13418","PIRACICABA"
"db7ed69a53aa9fb1c01930ba54a88bbe","13820","JAGUARIUNA"
"f664f98bfda2eaf266a23ff144e7a872","4001","SAO PAULO"
"7ade73f1b9b4e965f9009a4c3a7e2c15","17051","BAURU"
"a369d693961cb93b61ca2cc518872a85","15081","SAO JOSE DO RIO PRETO"
"fb8904a8ea99f8831b64ce27db2c1765","9550","SAO CAETANO DO SUL"
"134285d1f41da5c13a756ee8142c8a4e","2523","SAO PAULO"
"9ed65337433adfbedefd23dd76eaa494","5462","SAO PAULO"
"d9d43faf741ceaa8da52fdbb81d9e0e3","36010","JUIZ DE FORA"
"964ff64dc05b13811c6d0f41e0aa5f6b","4154","SAO PAULO"
"0336182e1b3e92f029d5354832045fdf","14940","IBITINGA"
"b87a7ea0c30fad2dd6781b74a0064859","4133","SAO PAULO"
"84c945f15571830c1a91a33978e94009","2851","SAO PAULO"
"0b0ddbc7b9d9584f442c7ac92b0ff6c9","7052","GUARULHOS"
"5996cddab893a4652a15592fb58ab8db","19010","PRESIDENTE PRUDENTE"
"1690cada046eb7e92c12f98b1f8a8167","1303","SAO PAULO"
"385799a1cddbd26dfeb9157356a42282","4676","SAO PAULO"
"42b729f859728f5079499127a9c2ef37","3910","SAO PAULO"
"179d859f51292aac5c10806a356f7af9","9411","RIBEIRAO PIRES"
"94231344608e603693b0a8891143f65d","91520","PORTO ALEGRE"
"446cc09cdbb130904da114e807dbec40","5615","SAO PAULO"
"00ab3eff1b5192e5f1a63bcecfee11c8","4164","SAO PAULO"
"a435b009cd956ea60748b5cfbddf2e24","14406","FRANCA"
"9b76ad3d04236f76bc71c59470305e13","18550","BOITUVA"
"d7ab82074b5f1dfba46db123df101bff","12941","ATIBAIA"
"9c0e69c7bf2619675bbadf47b43f655a","12230","SAO JOSE DOS CAMPOS"
"94d76e96eedd976258cd3278ce56d5f2","18132","SAO ROQUE"
"4e326052e5dbba8adcd512f3450a307e","8020","SAO PAULO"
"3586b8580d9c917874e053a1bb37b5ff","14802","ARARAQUARA"
"6edacfd9f9074789dad6d62ba7950b9c","7135","GUARULHOS"
"52831e5990d0771cb4951d6f12928167","17600","TUPA"
"9e7c5f4d7770eab65738cca38f9efccf","2562","SAO PAULO"
"334cab711dee080b079fa5779b584783","9190","SANTO ANDRE"
"ccf8813e5a7d6c84d865cd38bfc2b130","12080","TAUBATE"
"8d956fec2e4337affcb520f56fd8cbfd","9780","SAO BERNARDO DO CAMPO"
"e5a3438891c0bfdb9394643f95273d8e","13483","LIMEIRA"
"f9f68daa2af419d38f745478bcb3da1a","13180","SUMARE"
"138dbe45fc62f1e244378131a6801526","2215","SAO PAULO"
"5058e8c1e82653974541e83690655b4a","8583","ITAQUAQUECETUBA"
"9674754b5a0cb32b638cec001178f799","4438","SAO PAULO"
"c161d1327ebc3a156c09582ab2f59f6c","3521","SAO PAULO"
"d3dcf0604eabf0224fbd5948b5e02f69","3654","SAO PAULO"
"35281d148dcf7134bae913c57db4e6da","5171","SAO PAULO"
"76833248bbc0e65a0293ec62023e4396","16200","BIRIGUI"
"0f7eea709efdf942b5f95c7516dbacd7","19865","PEDRINHAS PAULISTA"
"54583ab379489add547fe47b628db589","9810","SAO BERNARDO DO CAMPO"
"0bebbb2cea103a4a020c95d43fd7d754","2515","SAO PAULO"
"9da1ca0bef29ee170e541927a5aeabdc","15500","VOTUPORANGA"
"6c7d50c24b3ccd2fd83b44d8bb34e073","19025","PRESIDENTE PRUDENTE"
"3faf68a3b0af94b10bac70d86077be49","13825","HOLAMBRA"
"05feb94f19d094d4b0f9281f0b1d4c99","8752","MOGI DAS CRUZES"
"07d75e33f2750d97d467fb57e4dfdd8a","2117","SAO PAULO"
"8a8835a43bda99fd37310ad76c457510","9540","SAO CAETANO DO SUL"
"ca3bd7cd9f149df75950150d010fe4a2","4361","SAO PAULO"
"323ce52b5b81df2cd804b017b7f09aa7","3306","SAO PAULO"
"76ea5315acb3f5f7ade3cd261faf922a","4213","SAO PAULO"
"4b1eaadf791bdbbad8c4a35b65236d52","14092","RIBEIRAO PRETO"
"4cc43a222a0f94910728b62b97a8c5f8","14026","RIBEIRAO PRETO"
"bc503e244f187939d10c92a5c8e378ce","16200","BIRIGUI"
"b6f52e346160519c24a23af05410ad32","1254","SAO PAULO"
"c84592044b180dec206770c38603814b","1026","SAO PAULO"
"ba90964cff9b9e0e6f32b23b82465f7b","7140","GUARULHOS"
"15fa791d5e017f66402dc28c44480657","3307","SAO PAULO"
"20d83f3ef0e6925fd74bfd59170babf7","2804","SAO PAULO"
"59417c56835dd8e2e72f91f809cd4092","13480","LIMEIRA"
"23a0ffca143a15b9b5bbdb7d552f626a","13520","SAO PEDRO"
"e7df4cd29ab5abab70fb0783ddb53987","4122","SAO PAULO"
"0432ead42b6c8a0bdf68154add917fdf","9320","MAUA"
"7e959205cebc10adefcb331f934238a4","1223","SAO PAULO"
"2a261b5b644fa05f4f2700eb93544f2c","13660","PORTO FERREIRA"
"f680f85bee2d253556ac91be391d2c82","6365","CARAPICUIBA"
"6902157ee16728322d61a1321fa79e58","1026","SAO PAULO"
"c54679b132454625907c773d273d4126","11443","GUARUJA"
"d26aa40b90272d4843d63be7c1462c8d","3065","SAO PAULO"
"bd697db56ff8e7c9cd1abeb7f72029b2","3533","SAO PAULO"
"483ca627d131e18f988349b1655c0acd","13800","MOGI MIRIM"
"6560211a19b47992c3666cc44a7e94c0","5849","SAO PAULO"
"e3e290b38963293022cdcd6db8328103","1403","SAO PAULO"
"70b52a4cfc823994561b00bad161b4ed","2727","SAO PAULO"
"c1552b1dab6e6f760950368ae61fb600","12215","SAO JOSE DOS CAMPOS"
"596849622429351f47b32e6cae1055ff","8710","MOGI DAS CRUSES"
"e6ffc9ac6a7adc9d16a1cfc2286dd546","2565","SAO PAULO"
"bf0045791395e66460eb04749c68672a","4256","SAO PAULO"
"718539d38d07dd351c76db862760e2e2","13088","CAMPINAS"
"b76f4d90e85657a240495c876313adc5","13185","HORTOLANDIA"
"979e9f8b5b39dd243a2550c8b05aecf0","4160","SAO PAULO"
"4c60877808f4318ef1107fbeb8f89afa","12940","ATIBAIA"
"1927cdb9fa74f5270097f6250e8e8f34","17511","MARILIA"
"20a7efa9721046319bdde5d60b6b5365","88790","LAGUNA"
"febab0275244b9a49a623f0bd613ca2f","13920","PEDREIRA"
"f3da5b2ff499efb8d4a6d371d175d7dd","2407","SAO PAULO"
"436bf27f2f18474fc6047702e9f8a866","13041","CAMPINAS"
"d2f3e277560ed4c6361284429b00f037","12942","ATIBAIA"
"67883baaae6134ee81b271a542613728","1310","SAO PAULO"
"05e107217c7266362fd44b75b2cd4cc4","5353","SAO PAULO - SP"
"1acde099eb406aa220b1169b188b42da","2532","SAO PAULO"
"d97df38225e5abadaff1e72cb72b823c","9560","SAO CAETANO DO SUL"
"45213867cefbf2cd4c6177e10216a951","13603","ARARAS"
"a420f60ff1aa9acc80d0e42959f2b313","5138","SAO PAULO"
"ff4ea69c2a729e83e63c7579e4ef8170","7071","GUARULHOS"
"fa5fdc4e4bb6bd1009ad0e4ac4096562","9111","SANTO ANDRE"
"916748bc99315c2d202898ae58b1617e","18040","SOROCABA"
"bc2ac6b95e1accce9858528ee566c17e","13085","CAMPINAS"
"25debeafbce801fdd479539350185eee","17350","IGARACU DO TIETE"
"02c988090b766852e088c69d7fb3b551","13473","AMERICANA"
"3606774ec64634822d78dc2db6d37045","9510","SAO CAETANO DO SUL"
"c8665a4dd081a2c436b1cd921079d0d9","14750","PITANGUEIRAS"
"6c17baf138731a4aaacc3210adf2037b","14400","FRANCA"
"50c361bcf670d16f6df4d52de3dff924","4131","SAO PAULO"
"c1f12f926d0ba950578b4fa41115cbb6","4317","SAO PAULO"
"8602a61d680a10a82cceeeda0d99ea3d","1001","SAO PAULO"
"c3acdfac4e3e97ff87529454fbc03642","5705","SAO PAULO"
"e63e8bfa530fb16910dd6956e592bb81","7160","GUARULHOS"
"c4f7fee5b0db50e87766f5a4d1b1b758","18085","SOROCABA"
"e908c0f3646e8b60375734a350d95d71","1226","SAO PAULO"
"2646baaf662d4d92ac48f047e35db92d","3303","SAO PAULO"
"13fa2a6c6b9d0f43cb588d7c82117a12","3567","SAO PAULO"
"5343d0649eca2a983820bfe93fc4d17e","9270","SANTO ANDRE"
"7c9130f5f3729edd32aa059141d92484","17400","GARCA"
"e4ebd3f87bf70440014f07ddda7fbe03","19470","PRESIDENTE EPITACIO"
"640e21a7d01df7614a3b4923e990d40c","14940","IBITINGA"
"d57e18d5f73c7ccb7f7339b61166898d","3613","SAO PAULO"
"9d213f303afae4983637247556438ede","14940","IBITINGA"
"079d295dcbf06ee8bb1b65ba964eb2b6","2124","SAO PAULO"
"55c26bcb609f480eb7868594245febb5","14910","TABATINGA"
"cbf09e831b0c11f6f23ffb51004db972","9726","SBC/SP"
"e46bc031f2c5bae4ccb40bb90712e9b4","5174","SAO PAULO"
"fcba71d4d5db057f43249145e4eb1e27","13481","LIMEIRA"
"715bbd5ba4e6b74cb0d2f29eb45058b0","13930","SERRA NEGRA"
"1430239a858e7682bbc43b20758af153","4087","SAO PAULO"
"edc518ba25576a0188a0e8f2c3af186f","7023","GUARULHOS"
"4c18691b6037662be2df78a765d98ab5","3167","SAO PAULO"
"8f2b51a30523cdecddc2f179f351c7d6","4833","SAO PAULO"
"e7f3bf1ecd8526eb7f3b18059e6716e5","11680","UBATUBA"
"2089a6d640999f9b9141ac719b2af596","13566","SAO CARLOS"
"2a167ca73899c85001a837d8fb4962f6","37540","SAO PAULO"
"458c6fa920810ce2492da71bc26d9eec","15813","CATANDUVA"
"7494d0dcba8551df6cf37f1b905dc2f7","11013","SANTOS"
"4f0d637c1197fd65405ebd755ac9f86b","6768","TABOAO DA SERRA"
"3969863bb8af7f72580b3b1ffd3a17b3","3550","SAO PAULO"
"1f7dfad2cb384ea4d2d7e1ffbd78c407","1139","SAO PAULO"
"08f5819815f3d06545011850bd70f0a8","11075","SANTOS"
"7f40d06aa0b5f1aa4f41af8c0480e2ef","13506","RIO CLARO"
"9e17b9d64683aebcbb9ee362d06463b4","14020","RIBEIRAO PRETO"
"7b1222c3624aa89b9558b50a2594188c","15041","SAO JOSE DO RIO PRETO"
"b8114f2f589a6804810f04f99b36b498","9633","SAO BERNARDO DO CAMPO"
"83d7070a0b9a8b4625fa8682b819fabb","6717","COTIA"
"570d4583587a5fe2d47c7be89b91ad27","2220","SAO PAULO"
"9591fc341b1bfb7ef561e2968ec6e011","4456","SAO PAULO"
"0af977692321d895349eded183341d28","11070","SANTOS"
"b33aaadd1a8891d2dfef0c4c3bdf0371","13481","LIMEIRA"
"5d9dc90a686a8fddacffab6bab5653a3","6513","SANTANA DE PARNAIBA"
"dee656f0f566ed1aa85bd137c943f08f","12701","CRUZEIRO"
"ace601496e211a664100321f038f50af","2372","SAO PAULO"
"d673a59aac7a70d8b01e6902bf090a11","14940","IBITINGA"
"966cb4760537b1404caedd472cc610a5","9920","DIADEMA"
"d4a5e99e0dd915df64ba55a7fbd583fd","5041","SAO PAULO"
"b452cb0ae35044c4a53179c39f49fb06","18047","SOROCABA"
"0307f7565ff85b299b6e5ef162b1b1a9","15085","SAO JOSE DO RIO PRETO"
"ffeee66ac5d5a62fe688b9d26f83f534","15130","MIRASSOL"
"3bfad056cf05c00dabe2f895925d83b1","6033","OSASCO"
"74bafed391319577bce6f4d2acc0589a","1311","SAO PAULO"
"2b03ac196f5ed62ac483960fe0fa3b65","2510","SAO PAULO"
"92d14edfb62ee5ae7fdff70b0f4e7233","9810","SAO BERNARDO DO CAMPO"
"5e105f5c9f63f5f1fd75d6cb942e55b1","15076","SAO JOSE DO RIO PRETO"
"ed4311e67debd72b8610a5347a743087","7170","GUARULHOS"
"5bf397d04035b5f45cc41e82ec106803","4144","SAO PAULO"
"f9bbdd976532d50b7816d285a22bd01e","5319","SAO PAULO"
"e3e15e2c0b9700561efac21c6be48066","5315","SAO PAULO"
"a5bff0f43eb51f0cad7c37fac7244c8a","4827","SAO PAULO"
"f52c2422904463fdd7741f99045fecb6","9230","SANTO ANDRE/SAO PAULO"
"1354d51653f645349064725ed204e85e","1230","SAO PAULO"
"bf00385a5f7fc1ef39a13c2e9ee50a5f","1224","SAO PAULO"
"391bbd13b6452244774beff1824006ed","13082","CAMPINAS"
"c714262700f93defc16bf17a51a4cb23","2751","SAO PAULO"
"ec4608a1f76453166bb312b2968aeaf4","13660","PORTO FERREIRA"
"cd68562d3f44870c08922d380acae552","14050","RIBEIRAO PRETO"
"082e0bf4cb865a6533b1e8e498cc0255","18608","BOTUCATU"
"dd8a29ce82d5c705ba932d81494600a5","8220","SAO PAULO"
"782f78b632a43875dd5b53e3e49c9564","13030","CAMPINAS"
"28405831a29823802aa22c084cfd0649","3644","SAO PAULO"
"a67780aba9dd436e7ac0aa1f889e73ec","19027","PRESIDENTE PRUDENTE"
"d594982fd877af63ace38ea1fca27c76","1031","SAO PAULO"
"dda37071807e404c5bb2a1590c66326f","3282","SAO PAULO"
"b1b3948701c5c72445495bd161b83a4c","3390","SAO PAULO"
"6e13dd869aa7185f601c941423abcc8f","5311","SAO PAULO"
"723cd880edaacdb998898b67c8f9da30","14940","IBITINGA"
"00ee68308b45bc5e2660cd833c3f81cc","3333","SAO PAULO"
"1fbe10c70e30765ed1de86d9f7e98409","9320","MAUA"
"685b870da5b52a710782c9c0fefbeb5b","9820","SAO BERNARDO DO CAMPO"
"701938c450705b8ae65fc923b70f35c7","15014","S JOSE DO RIO PRETO"
"f3862c2188522d89860c38a3ea8b550d","14092","RIBEIRAO PRETO"
"f5f1f2c5f923f36ad79ea1d07185ddc9","19820","TARUMA"
"cf8ab1616079e2793aa29d524df01bb1","4088","SAO PAULO"
"160851d3ece7aa1a510f8d1a4bb8a8af","17400","GARCA"
"61c36f0fc4a47f9532e5512b66668e62","7043","GUARULHOS"
"553a440137d6e0cf776aee0bb83ac9f5","13481","LIMEIRA"
"ea8482cd71df3c1969d7b9473ff13abc","4160","SAO PAULO"
"72bc2cce903c872fe376a8faaa81d237","4693","SAO PAULO"
"65c255b299faf2d12050937cc219c46c","3060","SAO PAULO"
"f09e26011d833ddab11593c1a097a92a","13632","PIRASSUNUNGA"
"72c73be2b085b9d57650dd53eb2004c9","2116","SAO PAULO"
"c2bda99904207edd1834f03e0022b007","8280","SAO PAULO"
"3d4824f20035949c710eaf111f869d39","18015","SOROCABA"
"042573af89b6d931f672efaf789d8358","18015","SOROCABA"
"5b925e1d006e9476d738aa200751b73b","4567","SAO PAULO"
"5f5a58930c3c35f3b5af264f34fb8c85","14020","RIBEIRAO PRETO"
"fe2032dab1a61af8794248c8196565c9","13030","CAMPINAS"
"3092c0b297aacfb4bb6e056ebe13b9b8","7402","ARUJA"
"c004e5ea15737026cecaee0447e00b75","2035","SAO PAULO"
"1c56ffe0e9dea2657fc6e95b53f40b13","13575","SAO CARLOS"
"74a9b9bddf14ece02beb81f52c41a88d","1156","SAO PAULO"
"1cbd32d00d01bb8087a5eb088612fd9c","3363","SP"
"e0a366315b1b726b6c7832d664c0f530","2258","SAO PAULO"
"4e17c65a516f69d023a2ae78b84f28d6","8673","SUZANO"
"a8739afb32aaa45e01815ca76f76f54b","9850","SAO BERNARDO DO CAMPO"
"e3d3b3efac954a60d61be70b7e05b49b","3370","SAO PAULO"
"33ac3e28642ab8bda860a2f693000e78","6717","COTIA"
"8936ba0de1073ee888cb3185ae5dc661","3372","SAO PAULO"
"18a349e75d307f4b4cc646a691ed4216","1319","SAO PAULO"
"a080fc8a850289b27500f6b49cca2553","3382","SAO PAULO"
"9539213aa8e023c01937bef95dc006da","3673","SAO PAULO"
"8fdca8e349553f99bc738833a62c8802","2189","SAO PAULO"
"0bb27263628258b8111a0262769fa9db","3077","SAO PAULO"
"08061dc0fc165ed41288cc7acde738ee","6036","OSASCO"
"4ebdc7e6cd6102a022dadc49156d4ea8","5030","SAO PAULO"
"f918546be4bec7104d117789ba758b2b","5634","SAO PAULO"
"80146bc52c4f6af5239b23de2a20262b","6753","TABOAO DA SERRA"
"4091f77d8c768fc3e81c20761471761d","3059","SAO PAULO"
"0dfbed20065e425d2eaefb101f9816c0","13660","PORTO FERREIRA"
"26bad72add1f86e08a776ce4ffdaf1ca","14470","PEDREGULHO"
"e174dc2de86d60fee178170a154c05e7","9210","SANTO ANDRE"
"cf2384dd2f1dddea3f838efed0945e65","13930","SERRA NEGRA"
"439a47cc365d6e3bd526812ea9de3c29","8730","MOGI DAS CRUZES"
"4b9750c8ad28220fe6702d4ecb7c898f","13484","LIMEIRA"
"edb65fe661681b1c0de8bd47c8655855","8111","SAO PAULO"
"fdb9095204a334cd8872252ffec6f2db","3331","SAO PAULO"
"aae3bfea055532c57fb453ed3ec80b30","9271","SANTO ANDRE"
"cb5df0dcb9e280b1780e9d589889f2c7","15115","BADY BASSITT"
"271c58a1d139c45eaf3316107c6d3a3b","3632","SAO PAULO"
"a154d7316f158bb42e6fa18bbe3afd3a","3804","SAO PAULO"
"f84fa566034f5e8e880a07ec624c56af","13330","INDAIATUBA"
"4c1c7281388a33dd06daac44f9fadbd1","17510","MARILIA"
"851773c885feb5e2da3b4f82bc2b17ce","18683","LENCOIS PAULISTA"
"9f50216bfd01913736a55a11b55ea842","12020","TAUBATE"
"2d518637f53161b973e01f56ea4bb88e","2992","SAO PAULO"
"a7d0f8dd44f57ef6de7f7f02e3d82630","3225","SAO PAULO"
"5b07547f10dd980738a1a27f685af669","7013","GUARULHOS"
"a99504ac23ed125aaf5302af6cc30af9","14300","BATATAIS"
"180c3376aff0e43dd5788709df48a843","9911","SAO PAULO"
"b4b447d715f9ab302a188fb43d3e96b3","4711","SAO PAULO"
"3289d8c3eef4873f91ce0b1343c0dd58","11701","PRAIA GRANDE"
"6c1b6d0c604b776f844125f911eb7377","5051","SAO PAULO"
"c4af86330efa7a2620772227d2d670c9","8840","MOGI DAS CRUZES"
"31be790e64fc99f8ff48ec2bd18a3104","9690","SAO BERNARDO DO CAMPO"
"7b3447b497e55af8c15fc7bd89d7b81a","8225","SAO PAULO"
"2f9b7ce230a057a98a9f5df5893ee36c","6460","BARUERI"
"41b39e28db005d9731d9d485a83b4c38","9220","SANTO ANDRE"
"809413606dbfe5deefd2db646693ef67","4602","SAO PAULO"
"c3e2398fcc7e581cda2e546557bf6968","4781","SAO PAULO"
"740205fedfe4e90ca6857bc77db0f2b4","95055","CAXIAS DO SUL"
"3e46a38ee171c503c3b4a3f23fe3bf0c","18040","SOROCABA"
"3d4b1ae7539303b5704493798893e82c","3244","SAO PAULO"
"bdf0d02d36a1d839d0c39c4a887cdd49","16200","BIRIGUI"
"65a7c0788e4d632ccb5e1b594b87f0bb","5782","SAO PAULO"
"7f35f9daf223da737b78738fbae4d977","13272","VALINHOS"
"2eb70248d66e0e3ef83659f71b244378","13101","CAMPINAS"
"6061155addc1e54b4cfb51c1c2a32ad8","13043","CAMPINAS"
"8b87cd0d43d49b9bdf40f56229364d59","4111","SAO PAULO"
"52a50b42accf164f9f019941e5759d9b","13820","MONTE ALEGRE DO SUL"
"c6bda72e4dbf5c5866b13cb1810c6d03","3087","SAO PAULO"
"270572bb714b00531be85e16e1550f26","9370","MAUA"
"16bdc8cefd0e32a6f0824d296c5ad14a","12903","SP"
"07e8e8fc5222bb358e6f259da3197074","4216","SAO PAULO"
"cd06602b43d8800bd0afad514919d35c","4119","SAO PAULO"
"8f0fbe2cd4d472157dc1cdef6edecaa9","2755","SAO PAULO"
"f44b6f775a2b390380e0e30b5c9d3eee","3057","SAO PAULO"
"365e4bce19bda0082c3d15d83fdb8bcd","9570","SAO CAETANO DO SUL"
"2e0dba2da448400b1c11d7b4b22f32a4","9070","SANTO ANDRE"
"734def04b237117a09321dd6d8f3f2a2","13604","ARARAS"
"28c7d8743fbc8679f484868cc0fcaefb","18480","ITAPORANGA"
"9baf5cb77970f539089d09a38bcec5c3","13330","INDAIATUBA"
"e3dd723429d1b23614b7fa85e2c7a853","9810","SAO BERNARDO DO CAMPO"
"f4a04f7be452aa3bb31760bf00055dd0","9010","SANTO ANDRE"
"bc302730ea8cf49b5c74f579febb5bbf","13015","CAMPINAS"
"e64ddbe1cbcf4f2fc3092b7c481f3f9d","3513","SAO PAULO"
"56e361f411e38dcef17cdc2a3d99628b","7113","GUARULHOS"
"048c2757535328e0d7dac690ad3c0aae","14406","FRANCA"
"bdb3edbaee43a761e2d4f258dc08f348","18680","LENCOIS PAULISTA"
"b127efdabeffb5d559349c7b172eb75d","4308","SAO PAULO"
"951e8cef368f09bb3f3d03c00ca4702c","14940","IBITINGA"
"1967a9e2ad6f51802b093147d861df58","1209","SAO PAULO"
"9da15f4a4ea758d9eeb49000dbe57e22","6290","OSASCO"
"d91fb3b7d041e83b64a00a3edfb37e4f","11704","PRAIA GRANDE"
"749e7cdabbaf72f16677859e27874ba5","7122","GUARULHOS"
"688756f717c462a206ad854c5027a64a","7094","GUARULHOS"
"56a8b450e802502ba53a9885ee38e29f","9895","SAO BERNARDO DO CAMPO"
"9b00ed88b7fdb95d6ff76e27c1b52d16","8215","SAO PAULO"
"4be6b962d83299498bae2190f95d6566","13561","SAO CARLOS"
"c13fb473e7cb8b83ccd543c094df0608","5319","SAO PAULO"
"8d899e15a5925f097cca50faa49b15e3","18131","SAO ROQUE"
"79565f7d5603b24ddf07ade262547f2f","14804","ARARAQUARA"
"ba143b05f0110f0dc71ad71b4466ce92","2274","SAO PAULO"
"89dda63a3c907c468ec88c310ed91213","9380","MAUA/SAO PAULO"
"c522be04e020c1e7b79f3acff36513d5","6501","SANTANA DE PARNAIBA"
"5f5b43b2bffa8656e4bc6efeb13cc649","4880","SAO PAULO"
"87f3e35268860433e13d577825aada95","12955","BOM JESUS DOS PERDOES"
"c5e60e39c0f42b8e827daa13cff74afa","3449","SAO PAULO"
"bca9230d3bbb4efa51872bf605a2f1ad","4296","SAO PAULO"
"4bc3d93e4a5f88a598d3d8ce4ae510b3","4564","SAO PAULO"
"6e864f5c4669eff3d98140a07cc50202","5639","SAO PAULO"
"7bcd7c5f8631701474db233ccf1c094b","2047","SAO PAULO"
"d9bd94811c3338dceb4181f3dbc0c73e","4186","SAO PAULO"
"e70053bf73d1b5863932e53a9fa47496","5059","SAO PAULO"
"dbd66278cbfe1aa1000f90a217ca4695","5588","SAO PAULO"
"e7d5b006eb624f13074497221eb37807","9291","SANTO ANDRE"
"6c9875b2f94ba781186f0c1aed8d1687","17380","BROTAS"
"d63f306de130e0391d38a792541723b8","3236","SAO PAULO"
"2f74af7a0ee5636f12c2336f9fffed47","2376","SAO PAULO"
"c7fdb77fdbff3c41981bc52f787e959e","9111","SANTO ANDRE"
"04fdea0c111866e6cf812f1570d6b5bd","8411","SAO PAULO"
"63b464dbf392c7b80d12d932fa7cafed","2034","SAO PAULO"
"747c1cdcd1737dcfbd1547f6eb6f2cf3","14940","IBITINGA"
"7c67e1448b00f6e969d365cea6b010ab","8577","ITAQUAQUECETUBA"
"9ef932e837d8b7f392c0bfee9d359dc2","14940","IBITINGA"
"d8bf0fc082fd4a77fc2e5679b6c00133","3184","SAO PAULO"
"66dc1b1632bd6a3e508510c5b3492107","17210","JAU"
"edf3fabebcc20f7463cc9c53da932ea8","8320","SAO PAULO"
"c24173065483e421f9e5e7f599de101d","3548","SAO PAULO"
"d9e8c084b68fe958861d8f2c21202e6b","5528","SAO PAULO"
"43f8c9950d11ecd03a0304a49e010da6","6341","CARAPICUIBA"
"4450bd8327d471c4a11a83d1445b1b62","6714","COTIA"
"5d76d80a2f5f39c891b996a1bf4c9853","5727","SAO PAULO"
"e5def42655b7490edac5a56fe8e9e603","13900","AMPARO"
"c60b801f2d52c7f7f91de00870882a75","7174","GUARULHOS"
"5305693ffae2d3463377b1f6fe67b15a","16300","PENAPOLIS"
"f049a72cf58fd31b11f8919cade515e7","1023","SAO PAULO"
"e51f22821f0c12a16ad5c020cdcd55e9","6341","CARAPICUIBA"
"a2a41aedb70551d4a85aa04dc2fced48","4447","SAO PAULO"
"4bf2f4ee540798a61f9636d12cd9cc80","19814","ASSIS"
"19484c79cef6c062cb177aa4ef2fcc3c","13275","VALINHOS"
"25e6ffe976bd75618accfe16cefcbd0d","5503","SAO PAULO"
"2528744c5ef5d955adc318720a94d2e7","13202","JUNDIAI"
"062c325cd6a2b87845fab56b4ec2eeae","8150","SAO PAULO"
"626ab1cd96932367f0eeec2e47046c12","5048","SAO PAULO"
"4b98b0428fc1932cc2514ef9ce2505e6","6795","TABOAO DA SERRA"
"a3082f442524a1be452e3189e003b361","81560","CURITIBA"
"184725737946a1a938bbbd1a9e978103","9370","MAUA"
"3820c6537b3853be1a0687d5a60807ec","6717","COTIA"
"244b04680fdbded0acf5aebd9c92b44a","13211","JUNDIAI"
"e96498ed8daaa3e9c23f7a62da76591c","5373","SAO PAULO"
"5741dc2bf5044c34d0698681c5081bed","12226","SAO JOSE DOS CAMPOS"
"ad781527c93d00d89a11eecd9dcad7c1","15015","SAO JOSE DO RIO PRETO"
"bacb1f0ed56ad24198f5810d2b3fe9a5","12328","JACAREI"
"980640c45d7a4635885491d077167e4d","13501","RIO CLARO"
"ae45ad30c2d2e5913094769690a239d2","14405","FRANCA"
"2cb98e27ce1c18abdb42209b34c382a7","14085","RIBEIRAO PRETO"
"2156f2671501a81034d7d07f217609d0","4776","SP"
"de0c78824586e9a5f5f04fd84e25df39","6730","VARGEM GRANDE PAULISTA"
"0e72c1a751b496722a6cb1f10653b62a","6280","SAO PAULO"
"7e1fb0a3ebfb01ffb3a7dae98bf3238d","14403","FRANCA"
"90b36c5aeb728d5504a39f435bef0c5f","13835","CONCHAL"
"1dfe5347016252a7884b694d4f10f5c4","14940","IBITINGA"
"528bcf6680c36dddf07620bd35b33a6f","3178","SAO PAULO"
"d2374cbcbb3ca4ab1086534108cc3ab7","14940","IBITINGA"
"ef728fa1f17436c91ed1ccd03dcf9631","17201","JAU"
"1eade46fba20122dc4aefb379f8c636b","2066","SAO PAULO"
"b9de031b671cd48b28fae9d828cbf2b4","4283","SAO PAULO"
"40d54b51e962dbe09cabbcfd33298dee","9230","SANTO ANDRE"
"b98b715fe9e276204e2a3464f48cd796","3827","SAO PAULO"
"0b1ca3ef18a63d7eb0c8897fa0849c08","18131","SAO ROQUE"
"37ceb404da208418c9032f0674e57804","4615","SAO PAULO"
"999f6d9a1c7c81f43be44c6b7d076210","5269","SAO PAULO"
"101a3a003516bc11253298b2fad3cb65","13503","RIO CLARO"
"b839e41795b7f3ad94cc2014a52f6796","9541","SAO CAETANO DO SUL"
"a20d8058c866dbaeca014d2cd20ac62e","12209","SAO JOSE DOS CAMPOS"
"218f991754f360af9c2daa5e0b8e990c","1123","SAO PAULO"
"a3b0df0065e264a91b7bbf5f844af5cd","9721","SAO BERNARDO DO CAPO"
"37dd29b36c458d82f74a953c40c43645","13480","LIMEIRA"
"077c5fae4bea9500e3737b16f71b9d3a","18052","SOROCABA"
"0dd184061fb0eaa7ca37932c68ab91c5","7031","GUARULHOS"
"60562ab00b8054280520d390c8c0045c","4809","SAO PAULO"
"7813ea3ebd9411dc600b4dd01f7a97b9","6018","OSASCO"
