order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,interval_code_delivered_carrier,order_delivered_customer_date,interval_code_delivered_customer,order_estimated_delivery_date,shipping_limit_date,holiday_at_shipping,days_since_last_holiday,days_until_next_holiday,is_holiday_in_7_days,is_holiday_in_14_days,had_holiday_7_days_ago,had_holiday_14_days_ago,purchase_hour,purchase_day_of_week,is_weekend,delivered_on_time,price,freight_value,product_weight_g,volume_cm3,distance_km,category_name,customer_city,seller_city,same_city,review_score
2017-08-30T15:25:39.000Z,2017-08-30T15:35:15.000Z,2017-08-30T21:04:10.000Z,4,2017-09-01T19:26:36.000Z,4,2017-09-18T00:00:00.000Z,2017-09-05T15:35:15.000Z,0,52,8,0,1,0,0,15,3,0,1,98.0,13.03,600,4692.0,118.079,furniture_decor,SAO PAULO,TAUBATE,0,5.0
2017-12-30T16:45:59.000Z,2017-12-31T07:55:28.000Z,2018-01-02T16:09:23.000Z,3,2018-01-17T20:43:50.000Z,4,2018-01-30T00:00:00.000Z,2018-01-09T07:55:28.000Z,0,1,41,0,0,1,1,16,6,1,1,25.0,11.85,600,3520.0,425.174,christmas_supplies,GUAIRA,APARECIDA,0,5.0
2018-08-09T16:56:44.000Z,2018-08-09T17:45:18.000Z,2018-08-13T14:32:00.000Z,3,2018-08-14T21:11:49.000Z,4,2018-08-14T00:00:00.000Z,2018-08-13T17:45:18.000Z,0,35,25,0,0,0,0,16,4,0,0,42.2,9.05,800,7688.0,4.442,toys,OSASCO,OSASCO,1,5.0
2017-09-14T19:08:45.000Z,2017-09-14T19:24:43.000Z,2017-09-15T15:45:53.000Z,3,2017-09-18T17:02:31.000Z,3,2017-09-26T00:00:00.000Z,2017-09-20T19:24:43.000Z,0,8,27,0,0,0,1,19,4,0,1,29.98,9.34,1050,27000.0,118.884,housewares,SAO BERNARDO DO CAMPO,PEDREIRA,0,5.0
2017-11-11T20:03:21.000Z,2017-11-11T20:15:53.000Z,2017-11-23T15:28:47.000Z,3,2017-12-01T13:42:24.000Z,3,2017-12-01T00:00:00.000Z,2017-11-17T20:15:23.000Z,0,8,32,0,0,0,1,20,6,1,0,89.9,13.65,1500,20000.0,284.348,toys,BAURU,SAO PAULO,0,4.0
2017-11-10T12:58:10.000Z,2017-11-11T02:55:42.000Z,2017-11-17T19:51:17.000Z,4,2017-11-21T20:07:26.000Z,4,2017-11-24T00:00:00.000Z,2017-11-17T02:55:42.000Z,0,2,38,0,0,1,1,12,5,1,1,129.9,8.16,1103,13860.0,87.132,toys,INDAIATUBA,SAO PAULO,0,5.0
2018-06-12T16:12:12.000Z,2018-06-12T16:51:22.000Z,2018-06-13T11:55:00.000Z,2,2018-06-14T21:33:03.000Z,4,2018-06-21T00:00:00.000Z,2018-06-14T16:31:46.000Z,0,13,26,0,0,0,1,16,2,0,1,39.0,7.53,200,352.0,114.28,watches_gifts,SAO JOSE DOS CAMPOS,SAO PAULO,0,1.0
2018-08-04T16:10:31.000Z,2018-08-04T16:24:14.000Z,2018-08-09T08:20:00.000Z,2,2018-08-10T15:38:46.000Z,3,2018-08-15T00:00:00.000Z,2018-08-09T16:24:14.000Z,0,31,29,0,0,0,0,16,6,1,1,98.0,15.08,3300,12167.0,14.814,health_beauty,SAO PAULO,SAO PAULO,1,4.0
2017-10-13T18:43:34.000Z,2017-10-13T18:56:09.000Z,2017-10-19T12:27:15.000Z,3,2017-10-21T12:48:52.000Z,3,2017-10-31T00:00:00.000Z,2017-10-19T19:56:09.000Z,0,7,14,0,1,1,1,18,5,1,1,73.76,13.54,3008,46080.0,113.91,toys,CARAPICUIBA,LARANJAL PAULISTA,0,4.0
2017-09-06T21:01:16.000Z,2017-09-06T21:10:15.000Z,2017-09-08T20:09:38.000Z,4,2017-09-14T16:00:03.000Z,3,2017-09-25T00:00:00.000Z,2017-09-12T21:10:15.000Z,0,1,34,0,0,1,1,21,3,0,1,59.33,12.76,1025,7200.0,314.442,sports_leisure,SALES,SOROCABA,0,5.0
2018-07-06T18:17:25.000Z,2018-07-07T05:00:07.000Z,2018-07-10T12:52:00.000Z,3,2018-07-11T14:15:24.000Z,3,2018-07-19T00:00:00.000Z,2018-07-10T04:31:19.000Z,0,1,59,0,0,1,1,18,5,1,1,37.9,9.02,547,6006.0,11.569,toys,SAO PAULO,SAO PAULO,1,5.0
2018-03-11T19:03:19.000Z,2018-03-11T19:10:36.000Z,2018-03-12T18:06:46.000Z,4,2018-03-15T21:22:33.000Z,4,2018-03-22T00:00:00.000Z,2018-03-15T19:10:36.000Z,0,27,18,0,0,0,0,19,0,0,1,31.9,8.29,500,3072.0,62.281,housewares,OSASCO,SALTO,0,5.0
2018-08-20T16:41:58.000Z,2018-08-22T03:44:29.000Z,2018-08-23T14:29:00.000Z,3,2018-08-27T16:24:41.000Z,3,2018-09-05T00:00:00.000Z,2018-08-27T03:44:29.000Z,0,45,15,0,0,0,0,16,1,0,1,19.49,12.8,125,6300.0,333.61,health_beauty,BAURU,VICENTE DE CARVALHO,0,5.0
2018-03-26T14:09:48.000Z,2018-03-26T14:29:38.000Z,2018-03-27T21:57:38.000Z,4,2018-04-05T19:58:53.000Z,4,2018-04-17T00:00:00.000Z,2018-04-03T14:29:38.000Z,0,42,3,1,1,0,0,14,1,0,1,11.62,12.79,200,1584.0,440.544,christmas_supplies,PRESIDENTE ALVES,APARECIDA,0,5.0
2018-07-18T15:57:00.000Z,2018-07-20T04:35:17.000Z,2018-07-20T13:57:00.000Z,3,2018-07-25T20:58:21.000Z,4,2018-08-02T00:00:00.000Z,2018-07-25T04:35:17.000Z,0,11,49,0,0,0,1,15,3,0,1,65.99,14.77,950,2560.0,278.844,bed_bath_table,BARUERI,IBITINGA,0,5.0
2017-12-23T15:42:12.000Z,2017-12-23T15:50:52.000Z,2017-12-28T13:46:03.000Z,3,2017-12-30T15:46:50.000Z,3,2018-01-19T00:00:00.000Z,2017-12-29T15:50:52.000Z,0,3,4,1,1,1,1,15,6,1,1,80.0,12.9,1600,20250.0,281.671,bed_bath_table,JANDIRA,IBITINGA,0,4.0
2018-05-04T00:08:11.000Z,2018-05-04T00:30:36.000Z,2018-05-04T15:11:00.000Z,3,2018-05-07T14:21:14.000Z,3,2018-05-18T00:00:00.000Z,2018-05-10T00:30:36.000Z,0,3,27,0,0,1,1,0,5,1,1,40.0,8.88,1350,12000.0,20.548,furniture_decor,SAO PAULO,SAO PAULO,1,5.0
2018-01-02T09:08:46.000Z,2018-01-03T04:19:34.000Z,2018-01-15T21:41:51.000Z,4,2018-01-23T23:43:05.000Z,4,2018-01-24T00:00:00.000Z,2018-01-09T04:19:34.000Z,0,14,28,0,0,0,1,9,2,0,1,35.99,11.85,150,2618.0,41.157,computers_accessories,BOM JESUS DOS PERDOES,SAO PAULO,0,1.0
2017-01-26T14:26:43.000Z,2017-01-26T14:35:20.000Z,2017-01-27T16:05:57.000Z,3,2017-01-31T07:17:59.000Z,2,2017-03-02T00:00:00.000Z,2017-01-30T14:26:43.000Z,0,26,31,0,0,0,0,14,4,0,1,14.0,8.72,300,11232.0,21.115,garden_tools,SAO PAULO,SAO PAULO,1,5.0
2018-02-22T12:21:56.000Z,2018-02-22T12:35:40.000Z,2018-02-22T21:33:58.000Z,4,2018-02-27T21:33:13.000Z,4,2018-03-14T00:00:00.000Z,2018-02-28T12:35:40.000Z,0,9,36,0,0,0,1,12,4,0,1,49.0,12.69,6350,21504.0,356.635,construction_tools_construction,GARCA,SAO BERNARDO DO CAMPO,0,5.0
2018-07-19T13:02:02.000Z,2018-07-19T13:25:15.000Z,2018-07-20T15:00:00.000Z,3,2018-07-23T17:03:26.000Z,3,2018-08-02T00:00:00.000Z,2018-07-23T13:25:15.000Z,0,11,49,0,0,0,1,13,4,0,1,34.99,12.91,100,612.0,456.122,fashion_bags_accessories,SAO PAULO,ARACATUBA,0,4.0
2018-08-27T09:08:47.000Z,2018-08-28T04:04:05.000Z,2018-08-28T12:56:00.000Z,3,2018-08-30T23:12:25.000Z,4,2018-08-30T00:00:00.000Z,2018-08-30T04:04:05.000Z,0,50,10,0,1,0,0,9,1,0,0,48.0,7.6,250,352.0,19.737,watches_gifts,JANDIRA,SAO PAULO,0,5.0
2017-05-08T12:22:44.000Z,2017-05-08T13:05:31.000Z,2017-05-09T08:22:23.000Z,2,2017-05-19T15:55:47.000Z,3,2017-05-19T00:00:00.000Z,2017-05-12T13:05:31.000Z,0,8,37,0,0,0,1,12,1,0,0,131.0,8.17,200,2352.0,30.835,stationery,GUARULHOS,SAO PAULO,0,5.0
2017-06-12T10:10:17.000Z,2017-06-13T04:02:52.000Z,2017-06-14T13:07:53.000Z,3,2017-06-16T13:19:30.000Z,3,2017-06-27T00:00:00.000Z,2017-06-20T04:02:52.000Z,0,44,1,1,1,0,0,10,1,0,1,34.9,9.34,600,4096.0,77.903,computers_accessories,SUZANO,ITATIBA,0,5.0
2017-06-04T18:21:10.000Z,2017-06-04T18:30:49.000Z,2017-06-05T15:10:11.000Z,3,2017-06-06T10:57:32.000Z,2,2017-06-26T00:00:00.000Z,2017-06-08T18:30:19.000Z,0,35,10,0,1,0,0,18,0,0,1,50.9,11.86,350,3344.0,92.296,housewares,SAO PAULO,SALTO,0,5.0
2018-08-25T10:41:50.000Z,2018-08-26T10:44:08.000Z,2018-08-27T10:56:00.000Z,2,2018-08-30T20:28:41.000Z,4,2018-09-05T00:00:00.000Z,2018-08-28T10:44:08.000Z,0,49,11,0,1,0,0,10,6,1,1,469.0,25.1,7250,24192.0,458.496,housewares,GUARULHOS,BIRIGUI,0,5.0
2017-07-18T12:34:09.000Z,2017-07-18T12:45:22.000Z,2017-07-20T14:12:24.000Z,3,2017-07-26T18:37:26.000Z,4,2017-08-14T00:00:00.000Z,2017-07-24T12:45:22.000Z,0,11,49,0,0,0,1,12,2,0,1,59.9,13.44,1750,32560.0,452.734,garden_tools,SAO JOSE DOS CAMPOS,SAO JOSE DO RIO PRETO,0,4.0
2018-02-14T11:40:41.000Z,2018-02-14T11:55:23.000Z,2018-02-21T20:58:58.000Z,4,2018-02-22T21:10:00.000Z,4,2018-03-01T00:00:00.000Z,2018-02-20T10:55:23.000Z,0,8,37,0,0,0,1,11,3,0,1,28.0,9.34,500,18000.0,19.344,musical_instruments,TABOAO DA SERRA,SAO PAULO,0,4.0
2017-08-31T12:52:45.000Z,2017-08-31T13:05:41.000Z,2017-09-05T17:39:01.000Z,3,2017-09-08T16:17:50.000Z,3,2017-09-13T00:00:00.000Z,2017-09-06T13:05:41.000Z,0,58,2,1,1,0,0,12,4,0,1,32.2,9.27,15600,56350.0,69.628,home_appliances,GUARULHOS,PRAIA GRANDE,0,4.0
2018-01-31T08:57:43.000Z,2018-02-01T08:55:50.000Z,2018-02-05T13:23:19.000Z,3,2018-02-06T18:42:54.000Z,4,2018-02-16T00:00:00.000Z,2018-02-07T08:55:50.000Z,0,35,7,1,1,0,0,8,3,0,1,29.99,7.78,150,1904.0,71.549,telephony,SAO PAULO,CAMPINAS,0,4.0
2018-02-25T14:46:48.000Z,2018-02-25T15:07:44.000Z,2018-02-28T15:56:47.000Z,3,2018-03-10T14:38:37.000Z,3,2018-03-16T00:00:00.000Z,2018-03-07T15:07:44.000Z,0,15,30,0,0,0,0,14,0,0,1,52.0,7.78,3700,18447.0,18.177,housewares,MAUA,SAO PAULO,0,5.0
2018-08-12T19:42:43.000Z,2018-08-12T19:55:17.000Z,2018-08-15T15:01:00.000Z,3,2018-08-16T21:09:27.000Z,4,2018-08-21T00:00:00.000Z,2018-08-14T19:55:17.000Z,0,37,23,0,0,0,0,19,0,0,1,44.99,7.58,350,1600.0,137.579,furniture_decor,SAO PAULO,LIMEIRA,0,4.0
2017-09-15T23:02:56.000Z,2017-09-19T03:45:14.000Z,2017-09-19T17:55:54.000Z,3,2017-09-22T12:58:03.000Z,3,2017-10-03T00:00:00.000Z,2017-09-25T03:33:51.000Z,0,12,23,0,0,0,1,23,5,1,1,28.7,11.85,350,352.0,170.344,fashion_bags_accessories,MOGI DAS CRUZES,LIMEIRA,0,4.0
2017-09-15T23:02:56.000Z,2017-09-19T03:45:14.000Z,2017-09-19T17:55:54.000Z,3,2017-09-22T12:58:03.000Z,3,2017-10-03T00:00:00.000Z,2017-09-25T03:33:51.000Z,0,12,23,0,0,0,1,23,5,1,1,20.3,11.85,200,352.0,170.344,fashion_bags_accessories,MOGI DAS CRUZES,LIMEIRA,0,4.0
2018-05-16T13:04:22.000Z,2018-05-16T13:19:29.000Z,2018-05-17T15:06:00.000Z,3,2018-05-24T15:16:41.000Z,3,2018-06-05T00:00:00.000Z,2018-05-22T13:19:29.000Z,0,16,14,0,1,0,0,13,3,0,1,69.9,10.21,950,23625.0,311.688,bed_bath_table,SAO PAULO,IBITINGA,0,4.0
2018-07-04T09:54:58.000Z,2018-07-05T16:32:22.000Z,2018-07-04T15:11:00.000Z,3,2018-07-06T15:34:50.000Z,3,2018-07-17T00:00:00.000Z,2018-07-06T10:31:36.000Z,0,34,5,1,1,0,0,9,3,0,1,35.0,7.51,250,640.0,22.938,watches_gifts,SAO PAULO,SAO PAULO,1,4.0
2018-08-20T17:50:11.000Z,2018-08-20T18:10:09.000Z,2018-08-21T12:05:00.000Z,3,2018-08-23T00:46:37.000Z,1,2018-08-23T00:00:00.000Z,2018-08-22T18:10:09.000Z,0,43,17,0,0,0,0,17,1,0,0,29.45,8.96,650,1104.0,11.542,books_technical,SAO PAULO,SAO PAULO,1,5.0
2018-07-23T16:49:33.000Z,2018-07-23T17:25:21.000Z,2018-07-24T13:48:00.000Z,3,2018-07-30T18:58:44.000Z,4,2018-08-06T00:00:00.000Z,2018-07-25T17:25:21.000Z,0,15,45,0,0,0,0,16,1,0,1,39.0,13.85,550,1710.0,246.136,bed_bath_table,JUNDIAI,IBITINGA,0,4.0
2017-04-25T14:17:44.000Z,2017-04-25T14:25:15.000Z,2017-04-25T15:01:50.000Z,3,2017-05-02T11:56:33.000Z,2,2017-05-19T00:00:00.000Z,2017-05-02T14:25:15.000Z,0,4,6,1,1,1,1,14,2,0,1,19.9,10.96,250,10000.0,45.834,toys,SAO PAULO,CAMPO LIMPO PAULISTA,0,5.0
2018-08-10T18:10:37.000Z,2018-08-10T18:24:44.000Z,2018-08-24T13:05:00.000Z,3,2018-08-27T17:14:53.000Z,3,2018-08-20T00:00:00.000Z,2018-08-16T18:24:44.000Z,0,46,14,0,1,0,0,18,5,1,0,25.2,7.92,150,3900.0,61.822,home_appliances,SAO PAULO,PRAIA GRANDE,0,1.0
2017-10-10T13:09:55.000Z,2017-10-10T13:28:55.000Z,2017-10-13T18:00:07.000Z,4,2017-10-18T19:13:30.000Z,4,2017-10-30T00:00:00.000Z,2017-10-18T14:28:55.000Z,0,1,20,0,0,1,1,13,2,0,1,66.0,12.8,1000,11466.0,289.514,sports_leisure,CAMPINAS,GUARA,0,4.0
2017-02-04T12:22:49.000Z,2017-02-04T12:32:32.000Z,2017-02-06T15:02:04.000Z,3,2017-02-08T06:13:43.000Z,2,2017-03-03T00:00:00.000Z,2017-02-10T12:22:49.000Z,0,36,21,0,0,0,0,12,6,1,1,514.99,12.78,750,27000.0,3.202,health_beauty,SAO PAULO,SAO PAULO,1,5.0
2017-12-11T14:52:54.000Z,2017-12-11T15:10:46.000Z,2017-12-12T18:17:56.000Z,4,2017-12-13T16:07:22.000Z,3,2017-12-28T00:00:00.000Z,2017-12-15T15:10:46.000Z,0,27,13,0,1,0,0,14,1,0,1,58.9,8.11,450,21141.0,55.101,toys,MOGI MIRIM,CAMPINAS,0,5.0
2018-06-06T20:53:22.000Z,2018-06-06T21:15:49.000Z,2018-06-07T09:02:00.000Z,2,2018-06-11T17:42:19.000Z,3,2018-07-03T00:00:00.000Z,2018-06-14T21:15:49.000Z,0,7,32,0,0,1,1,20,3,0,1,78.0,7.41,250,640.0,125.956,watches_gifts,ARTUR NOGUEIRA,SAO PAULO,0,4.0
2017-12-28T22:21:39.000Z,2017-12-29T02:08:42.000Z,2017-12-29T21:39:07.000Z,4,2018-01-03T18:36:13.000Z,4,2018-01-17T00:00:00.000Z,2018-01-05T02:08:42.000Z,0,4,3,1,1,1,1,22,4,0,1,29.9,8.11,250,1200.0,158.77,health_beauty,SAO PAULO,PIRACICABA,0,5.0
2017-08-16T19:49:56.000Z,2017-08-16T21:24:55.000Z,2017-08-18T10:13:39.000Z,2,2017-08-23T19:37:29.000Z,4,2017-09-14T00:00:00.000Z,2017-08-22T21:24:55.000Z,0,40,20,0,0,0,0,19,3,0,1,45.9,12.69,600,1800.0,185.973,furniture_decor,SANTA BARBARA D'OESTE,IBITINGA,0,4.0
2017-04-06T16:50:03.000Z,2017-04-07T06:42:32.000Z,2017-04-07T15:12:17.000Z,3,2017-04-11T11:12:49.000Z,2,2017-04-27T00:00:00.000Z,2017-04-13T06:42:31.000Z,0,38,7,1,1,0,0,16,4,0,1,899.0,16.9,4450,53856.0,29.147,small_appliances,SAO BERNARDO DO CAMPO,GUARULHOS,0,5.0
2017-02-03T09:01:30.000Z,2017-02-04T02:22:40.000Z,2017-02-13T16:37:33.000Z,3,2017-02-15T08:42:34.000Z,2,2017-03-16T00:00:00.000Z,2017-02-11T09:01:30.000Z,0,43,14,0,1,0,0,9,5,1,1,119.97,29.98,7563,113100.0,23.866,office_furniture,SAO PAULO,ITAQUAQUECETUBA,0,5.0
2017-10-09T21:38:35.000Z,2017-10-09T21:56:17.000Z,2017-10-10T19:56:09.000Z,4,2017-10-11T22:33:48.000Z,4,2017-10-20T00:00:00.000Z,2017-10-16T22:56:17.000Z,0,33,2,1,1,0,0,21,1,0,1,57.39,9.34,200,14000.0,14.86,small_appliances,SAO PAULO,SAO PAULO,1,4.0
2018-08-26T22:04:34.000Z,2018-08-28T04:10:18.000Z,2018-08-28T12:56:00.000Z,3,2018-08-29T12:40:53.000Z,3,2018-08-30T00:00:00.000Z,2018-08-30T04:10:18.000Z,0,50,10,0,1,0,0,22,0,0,1,93.0,7.91,350,640.0,22.609,watches_gifts,SAO PAULO,SAO PAULO,1,4.0
2018-08-26T22:04:34.000Z,2018-08-28T04:10:18.000Z,2018-08-28T12:56:00.000Z,3,2018-08-29T12:40:53.000Z,3,2018-08-30T00:00:00.000Z,2018-08-30T04:10:18.000Z,0,50,10,0,1,0,0,22,0,0,1,93.0,7.91,350,640.0,22.609,watches_gifts,SAO PAULO,SAO PAULO,1,4.0
2017-05-20T16:42:07.000Z,2017-05-20T16:55:14.000Z,2017-05-23T13:37:51.000Z,3,2017-05-25T15:21:40.000Z,3,2017-06-02T00:00:00.000Z,2017-05-25T16:55:14.000Z,0,22,23,0,0,0,0,16,6,1,1,89.9,21.28,16100,100100.0,116.067,luggage_accessories,GUARULHOS,SANTA BARBARA D´OESTE,0,1.0
2017-05-20T16:42:07.000Z,2017-05-20T16:55:14.000Z,2017-05-23T13:37:51.000Z,3,2017-05-25T15:21:40.000Z,3,2017-06-02T00:00:00.000Z,2017-05-25T16:55:14.000Z,0,22,23,0,0,0,0,16,6,1,1,89.9,21.28,16100,100100.0,116.067,luggage_accessories,GUARULHOS,SANTA BARBARA D´OESTE,0,1.0
2017-05-20T16:42:07.000Z,2017-05-20T16:55:14.000Z,2017-05-23T13:37:51.000Z,3,2017-05-25T15:21:40.000Z,3,2017-06-02T00:00:00.000Z,2017-05-25T16:55:14.000Z,0,22,23,0,0,0,0,16,6,1,1,89.9,21.28,16100,100100.0,116.067,luggage_accessories,GUARULHOS,SANTA BARBARA D´OESTE,0,1.0
2017-10-04T23:16:47.000Z,2017-10-04T23:35:09.000Z,2017-10-06T21:18:31.000Z,4,2017-10-16T16:45:32.000Z,3,2017-10-23T00:00:00.000Z,2017-10-10T23:35:09.000Z,0,29,6,1,1,0,0,23,3,0,1,119.9,10.05,800,5616.0,173.087,garden_tools,SAO PAULO,RIO CLARO,0,3.0
2017-05-17T18:00:42.000Z,2017-05-18T18:35:13.000Z,2017-05-24T16:02:50.000Z,3,2017-05-25T09:14:32.000Z,2,2017-05-30T00:00:00.000Z,2017-05-24T18:35:13.000Z,0,23,22,0,0,0,0,18,3,0,1,49.9,7.78,950,4805.0,21.425,garden_tools,SANTO ANDRE,SAO PAULO,0,5.0
2017-05-17T18:00:42.000Z,2017-05-18T18:35:13.000Z,2017-05-24T16:02:50.000Z,3,2017-05-25T09:14:32.000Z,2,2017-05-30T00:00:00.000Z,2017-05-24T18:35:13.000Z,0,23,22,0,0,0,0,18,3,0,1,49.9,7.78,950,4805.0,21.425,garden_tools,SANTO ANDRE,SAO PAULO,0,5.0
2017-07-27T21:49:56.000Z,2017-07-27T22:05:42.000Z,2017-07-28T18:02:41.000Z,4,2017-08-02T12:49:42.000Z,3,2017-08-10T00:00:00.000Z,2017-08-03T22:05:42.000Z,0,19,41,0,0,0,0,21,4,0,1,35.0,7.78,200,21204.0,63.981,electronics,ITATIBA,SAO PAULO,0,5.0
2018-01-05T21:33:38.000Z,2018-01-06T15:55:33.000Z,2018-01-08T18:49:38.000Z,4,2018-01-09T20:47:21.000Z,4,2018-01-23T00:00:00.000Z,2018-01-11T15:54:33.000Z,0,7,35,0,0,1,1,21,5,1,1,39.0,9.34,600,15625.0,23.931,furniture_decor,SAO PAULO,SANTO ANDRE,0,5.0
2018-03-12T17:15:43.000Z,2018-03-12T17:31:41.000Z,2018-03-13T19:56:38.000Z,4,2018-03-19T20:58:30.000Z,4,2018-03-28T00:00:00.000Z,2018-03-16T17:31:41.000Z,0,28,17,0,0,0,0,17,1,0,1,92.0,14.73,1550,20944.0,192.907,bed_bath_table,VOTUPORANGA,IBITINGA,0,5.0
2018-06-18T16:45:05.000Z,2018-06-18T17:01:57.000Z,2018-06-19T13:10:00.000Z,3,2018-06-20T20:26:49.000Z,4,2018-06-28T00:00:00.000Z,2018-06-20T17:01:57.000Z,0,19,20,0,0,0,0,16,1,0,1,55.0,7.65,200,640.0,15.284,watches_gifts,SAO PAULO,SAO PAULO,1,5.0
2018-04-26T16:36:35.000Z,2018-04-27T03:51:10.000Z,2018-04-27T11:19:00.000Z,2,2018-04-30T23:21:57.000Z,4,2018-05-10T00:00:00.000Z,2018-05-04T03:51:10.000Z,0,6,4,1,1,1,1,16,4,0,1,69.9,12.43,2600,15000.0,16.629,furniture_decor,SAO PAULO,SAO PAULO,1,5.0
2018-07-27T15:39:19.000Z,2018-07-27T15:50:20.000Z,2018-07-31T17:09:00.000Z,3,2018-08-01T22:22:55.000Z,4,2018-08-07T00:00:00.000Z,2018-08-06T15:50:20.000Z,0,22,38,0,0,0,0,15,5,1,1,39.0,7.53,150,2816.0,45.286,sports_leisure,SAO VICENTE,SAO PAULO,0,4.0
2018-03-05T22:32:41.000Z,2018-03-05T22:48:55.000Z,2018-03-07T20:22:02.000Z,4,2018-03-09T13:25:22.000Z,3,2018-03-15T00:00:00.000Z,2018-03-11T22:48:55.000Z,0,22,23,0,0,0,0,22,1,0,1,99.9,13.38,1300,3080.0,156.547,bed_bath_table,SANTO ANDRE,PIRACICABA,0,5.0
2018-07-19T00:43:16.000Z,2018-07-19T00:55:26.000Z,2018-07-19T12:11:00.000Z,3,2018-07-23T19:46:38.000Z,4,2018-08-06T00:00:00.000Z,2018-07-24T00:55:26.000Z,0,10,50,0,0,0,1,0,4,0,1,64.0,13.11,817,5376.0,386.241,bed_bath_table,PIRACICABA,PRESIDENTE PRUDENTE,0,1.0
2018-06-19T00:19:37.000Z,2018-06-19T08:36:58.000Z,2018-06-21T14:18:00.000Z,3,2018-06-26T22:48:49.000Z,4,2018-06-29T00:00:00.000Z,2018-06-21T08:30:36.000Z,0,21,18,0,0,0,0,0,2,0,1,91.55,8.22,250,1650.0,133.795,health_beauty,JACAREI,HORTOLANDIA,0,5.0
2017-05-04T01:32:54.000Z,2017-05-06T10:22:14.000Z,2017-05-10T08:58:22.000Z,2,2017-05-18T18:26:33.000Z,4,2017-05-25T00:00:00.000Z,2017-05-11T10:22:14.000Z,0,9,36,0,0,0,1,1,4,0,1,69.9,11.88,950,23625.0,295.135,bed_bath_table,SAO PAULO,IBITINGA,0,5.0
2018-02-12T16:18:28.000Z,2018-02-12T16:30:24.000Z,2018-02-14T22:58:02.000Z,4,2018-02-17T12:38:53.000Z,3,2018-02-26T00:00:00.000Z,2018-02-16T16:30:24.000Z,0,1,44,0,0,1,1,16,1,0,1,29.99,8.72,600,4940.0,71.166,computers_accessories,SAO JOSE DOS CAMPOS,SAO PAULO,0,5.0
2018-05-04T19:02:15.000Z,2018-05-04T19:15:24.000Z,2018-05-08T12:57:00.000Z,3,2018-05-10T01:08:51.000Z,1,2018-05-18T00:00:00.000Z,2018-05-10T19:15:24.000Z,0,7,23,0,0,1,1,19,5,1,1,49.0,7.39,150,2992.0,34.139,electronics,SUZANO,SAO PAULO,0,5.0
2018-05-26T19:08:23.000Z,2018-05-26T19:38:18.000Z,2018-06-04T07:12:00.000Z,2,2018-06-05T22:04:40.000Z,4,2018-06-21T00:00:00.000Z,2018-06-04T19:31:19.000Z,0,4,35,0,0,1,1,19,6,1,1,50.9,14.29,2950,31939.0,55.943,auto,JANDIRA,ATIBAIA,0,1.0
2018-08-28T19:27:43.000Z,2018-08-28T19:43:57.000Z,2018-08-29T19:02:00.000Z,4,2018-08-30T18:22:47.000Z,4,2018-09-05T00:00:00.000Z,2018-09-04T19:43:57.000Z,0,51,9,0,1,0,0,19,2,0,1,29.9,7.47,250,1200.0,120.589,health_beauty,JANDIRA,PIRACICABA,0,5.0
2018-08-11T15:00:20.000Z,2018-08-11T15:10:15.000Z,2018-08-14T14:39:00.000Z,3,2018-08-15T13:25:37.000Z,3,2018-08-22T00:00:00.000Z,2018-08-14T15:10:15.000Z,0,36,24,0,0,0,0,15,6,1,1,159.9,18.7,7900,18880.0,152.793,construction_tools_lights,PIRACICABA,SAO PAULO,0,5.0
2018-08-11T15:00:20.000Z,2018-08-11T15:10:15.000Z,2018-08-14T14:39:00.000Z,3,2018-08-15T13:25:37.000Z,3,2018-08-22T00:00:00.000Z,2018-08-14T15:10:15.000Z,0,36,24,0,0,0,0,15,6,1,1,109.9,18.69,950,11840.0,152.793,construction_tools_lights,PIRACICABA,SAO PAULO,0,5.0
2018-08-11T15:00:20.000Z,2018-08-11T15:10:15.000Z,2018-08-14T14:39:00.000Z,3,2018-08-15T13:25:37.000Z,3,2018-08-22T00:00:00.000Z,2018-08-14T15:10:15.000Z,0,36,24,0,0,0,0,15,6,1,1,199.9,18.7,9700,32320.0,152.793,construction_tools_lights,PIRACICABA,SAO PAULO,0,5.0
2017-08-30T15:31:33.000Z,2017-08-30T15:44:36.000Z,2017-08-31T17:25:18.000Z,3,2017-09-01T19:13:03.000Z,4,2017-09-12T00:00:00.000Z,2017-09-05T15:44:36.000Z,0,53,7,1,1,0,0,15,3,0,1,102.0,10.13,473,4368.0,72.972,health_beauty,OSASCO,BRAGANCA PAULISTA,0,2.0
2018-03-31T08:37:18.000Z,2018-03-31T08:50:15.000Z,2018-04-19T01:21:22.000Z,1,2018-04-19T17:51:09.000Z,3,2018-04-26T00:00:00.000Z,2018-04-19T08:50:15.000Z,0,18,2,1,1,0,0,8,6,1,1,79.99,15.46,8950,45084.0,29.067,office_furniture,SAO PAULO,ITAQUAQUECETUBA,0,4.0
2017-10-16T23:19:13.000Z,2017-10-16T23:35:39.000Z,2017-10-17T14:49:32.000Z,3,2017-10-18T20:48:04.000Z,4,2017-10-26T00:00:00.000Z,2017-10-22T23:35:39.000Z,0,5,16,0,0,1,1,23,1,0,1,69.99,9.34,500,2268.0,141.93,toys,PIRACICABA,SAO PAULO,0,4.0
