order_delivered_carrier_date,holiday_at_shipping,order_delivered_customer_date,approval_time_hours,handling_time_hours,shipping_delay_hours,delivery_time_days,purchase_hour,purchase_day_of_week,is_weekend,price,freight_value,product_weight_g,volume_cm3,distance_km,same_city,review_score,delivered_on_time,seller_geolocation_lat,seller_geolocation_lng,seller_total_rainfall_period_mm,seller_max_rain_intensity_mm_h,seller_max_wind_gust_period_ms,seller_interval_code,seller_rain_class_code,seller_wind_class_code,customer_geolocation_lat,customer_geolocation_lng,customer_total_rainfall_period_mm,customer_max_rain_intensity_mm_h,customer_max_wind_gust_period_ms,customer_interval_code,customer_rain_class_code,customer_wind_class_code
2018-05-15T11:04:00.000Z,0,2018-05-16T20:39:44.000Z,0.396,74.204,-45.796,4.508,8,6,1,219.22,12.16,3350,15200.0,19.419,0,5.0,1,-23.724501,-46.677501,0.0,0.0,6.1,2,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T14:44:00.000Z,0,2018-05-16T20:47:03.000Z,0.474,24.784,-23.216,2.305,13,1,0,94.9,12.57,2100,10816.0,17.026,0,5.0,1,-23.724501,-46.677501,0.0,0.0,10.0,3,0,5,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T13:19:00.000Z,0,2018-05-16T18:29:48.000Z,87.71,8.728,-39.272,5.234,12,5,1,99.0,8.46,700,1900.0,16.012,1,5.0,1,-23.72472221,-46.67805554,0.0,0.0,10.0,3,0,5,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T13:46:00.000Z,0,2018-05-16T21:51:27.000Z,0.374,71.852,-24.148,4.347,13,6,1,55.0,8.88,700,6840.0,11.674,1,4.0,1,-23.72472221,-46.67805554,0.0,0.0,10.0,3,0,5,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-11T07:53:00.000Z,0,2018-05-16T19:04:28.000Z,0.308,62.683,-81.317,8.091,16,2,0,50.9,14.29,2900,40500.0,47.598,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,4.3,2,0,3,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T14:30:00.000Z,0,2018-05-16T19:54:30.000Z,0.627,161.303,17.303,7.972,20,2,0,35.9,11.15,6800,40500.0,13.577,1,5.0,1,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T15:19:00.000Z,0,2018-05-16T19:18:48.000Z,0.721,4.393,-67.607,1.38,10,2,0,24.9,8.29,333,2958.0,4.151,1,1.0,1,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T13:50:00.000Z,0,2018-05-16T23:03:24.000Z,0.341,21.886,-26.114,2.31,15,1,0,44.99,7.39,250,2080.0,5.908,1,5.0,1,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T13:50:00.000Z,0,2018-05-16T23:03:24.000Z,0.341,21.886,-26.114,2.31,15,1,0,44.99,7.39,250,2080.0,5.908,1,5.0,1,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T10:33:00.000Z,0,2018-05-16T22:55:52.000Z,0.307,19.253,-28.748,2.331,14,1,0,49.9,9.44,600,4320.0,89.136,0,5.0,1,-23.52333332,-46.86916666,0.0,0.0,7.9,2,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-11T14:14:00.000Z,0,2018-05-16T21:41:12.000Z,11.708,10.391,-85.609,6.231,16,4,0,79.99,13.92,1000,7000.0,204.313,0,1.0,1,-22.68888888,-45.00555555,0.0,0.0,7.6,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-09T14:21:00.000Z,0,2018-05-16T21:42:09.000Z,6.076,11.155,-132.845,8.024,21,2,0,19.9,12.79,200,2560.0,300.854,0,3.0,1,-21.855567,-48.799717,0.0,0.0,9.0,3,0,5,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-14T16:15:00.000Z,0,2018-05-16T21:10:54.000Z,0.377,18.376,-53.624,2.987,21,0,0,9.9,12.25,350,13500.0,153.819,0,5.0,1,-22.703132,-47.623317,0.0,0.0,6.0,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-14T16:15:00.000Z,0,2018-05-16T21:10:54.000Z,0.377,18.376,-53.624,2.987,21,0,0,9.9,12.25,350,13500.0,153.819,0,5.0,1,-22.703132,-47.623317,0.0,0.0,6.0,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-14T16:15:00.000Z,0,2018-05-16T21:10:54.000Z,0.377,18.376,-53.624,2.987,21,0,0,9.9,12.25,350,13500.0,153.819,0,5.0,1,-22.703132,-47.623317,0.0,0.0,6.0,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-14T16:15:00.000Z,0,2018-05-16T21:10:54.000Z,0.377,18.376,-53.624,2.987,21,0,0,9.9,12.25,350,13500.0,153.819,0,5.0,1,-22.703132,-47.623317,0.0,0.0,6.0,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T13:43:00.000Z,0,2018-05-16T22:26:57.000Z,0.237,41.796,-30.204,3.115,19,0,0,24.9,8.64,250,600.0,142.332,0,5.0,1,-22.703132,-47.623317,7.0,3.0,6.3,3,2,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-04T14:39:00.000Z,0,2018-05-16T20:42:31.000Z,14.649,10.783,-133.217,13.312,13,4,0,152.0,9.45,200,2805.0,348.637,0,5.0,1,-20.57999999,-47.37999999,0.0,0.0,7.4,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-10T16:16:00.000Z,0,2018-05-16T21:22:30.000Z,7.172,70.329,-25.671,9.442,10,1,0,178.99,13.69,292,1632.0,299.131,0,5.0,1,-21.33833333,-48.11388888,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T12:39:00.000Z,0,2018-05-16T19:41:32.000Z,0.404,73.417,-70.583,4.369,10,6,1,19.49,7.87,200,6859.0,49.317,0,3.0,1,-23.951972,-46.530472,0.0,0.0,6.0,3,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-11T13:55:00.000Z,0,2018-05-16T19:06:07.000Z,0.507,40.662,-103.338,6.931,20,3,0,79.0,14.64,8600,34800.0,41.82,0,4.0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T07:55:00.000Z,0,2018-05-16T18:05:29.000Z,0.195,56.998,-39.003,3.807,22,6,1,79.9,7.42,150,4096.0,80.436,0,1.0,1,-22.415062,-46.805292,0.0,0.0,3.9,2,0,3,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-12T08:18:00.000Z,0,2018-05-16T18:52:04.000Z,44.685,29.338,-90.663,7.525,6,3,0,29.9,7.71,250,1200.0,141.642,0,5.0,1,-22.703132,-47.623317,0.0,0.0,3.1,2,0,2,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-10T18:29:00.000Z,0,2018-05-16T22:56:41.000Z,0.746,45.565,-98.435,8.116,20,2,0,145.0,12.24,335,2992.0,301.488,0,5.0,1,-21.33833333,-48.11388888,0.0,0.0,5.7,4,0,4,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4
2018-05-15T14:04:00.000Z,0,2018-05-17T11:35:59.000Z,0.454,25.4,-46.45,2.974,12,1,0,330.0,10.07,400,2992.0,7.343,0,5.0,1,-23.724501,-46.677501,0.0,0.0,10.0,3,0,5,-23.496294,-46.620088,0.0,0.0,6.1,2,0,4
2018-05-15T15:34:00.000Z,0,2018-05-17T09:09:24.000Z,0.476,68.968,-50.96,4.626,18,6,1,15.99,8.29,100,1344.0,12.204,1,1.0,1,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-23.496294,-46.620088,0.0,0.0,6.1,2,0,4
2018-05-16T14:01:00.000Z,0,2018-05-17T16:24:30.000Z,0.128,41.844,-30.156,2.849,20,1,0,129.0,8.67,700,3952.0,56.792,0,5.0,1,-23.496294,-46.620088,0.0,0.0,8.7,3,0,5,-23.844678,-46.143376,0.2,0.2,5.0,3,1,3
2018-05-11T12:56:00.000Z,0,2018-05-17T14:56:49.000Z,26.568,16.64,-79.36,7.884,17,3,0,110.0,9.12,850,36000.0,40.738,0,2.0,0,-23.72472221,-46.67805554,0.0,0.0,9.6,3,0,5,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-15T15:19:00.000Z,0,2018-05-17T15:12:28.000Z,0.338,71.609,-48.391,4.993,15,6,1,21.99,7.39,217,816.0,20.8,1,4.0,1,-23.724501,-46.677501,0.0,0.0,10.0,3,0,5,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-15T15:17:00.000Z,0,2018-05-17T15:03:50.000Z,18.528,6.694,-137.224,3.042,14,1,0,24.99,7.39,350,816.0,26.771,0,4.0,1,-23.724501,-46.677501,0.0,0.0,10.0,3,0,5,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-04-13T20:18:32.000Z,0,2018-05-17T17:32:43.000Z,0.24,29.756,-114.218,35.135,14,4,0,42.9,9.44,1232,17100.0,74.591,0,3.0,0,-23.52389,-46.86945,0.0,0.0,1.9,4,0,2,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-07T15:03:00.000Z,0,2018-05-17T16:56:30.000Z,32.351,83.026,-180.459,14.886,19,3,0,49.99,8.64,1110,3762.0,120.613,0,2.0,1,-22.415062,-46.805292,0.0,0.0,4.5,3,0,3,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-12T08:18:00.000Z,0,2018-05-17T13:13:00.000Z,28.595,28.674,-115.231,7.591,23,3,0,144.0,13.45,4338,2856.0,286.984,0,2.0,1,-21.33833333,-48.11388888,0.0,0.0,10.8,2,0,6,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-16T12:26:00.000Z,0,2018-05-17T16:48:50.000Z,0.34,16.83,-31.099,1.898,19,2,0,49.0,7.39,250,352.0,23.605,1,5.0,1,-23.72472221,-46.67805554,0.0,0.0,6.1,3,0,4,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4
2018-05-16T14:54:00.000Z,0,2018-05-17T16:38:50.000Z,0.234,49.311,1.311,3.137,13,1,0,69.9,8.29,1150,3564.0,14.139,1,5.0,1,-23.48333333,-46.61666666,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:51:00.000Z,0,2018-05-17T16:44:40.000Z,0.329,23.264,-24.666,2.062,15,2,0,34.26,8.88,300,3000.0,14.668,1,5.0,1,-23.48333333,-46.61666666,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:51:00.000Z,0,2018-05-17T16:44:39.000Z,0.152,18.262,-29.738,1.846,20,2,0,9.95,7.39,153,6630.0,9.586,1,5.0,1,-23.48333333,-46.61666666,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:51:00.000Z,0,2018-05-17T16:44:39.000Z,0.152,18.262,-29.738,1.846,20,2,0,9.95,7.39,153,6630.0,9.586,1,5.0,1,-23.48333333,-46.61666666,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T15:06:00.000Z,0,2018-05-17T15:58:39.000Z,10.669,11.534,-36.409,1.962,16,2,0,66.9,8.88,400,18576.0,17.621,1,5.0,1,-23.496294,-46.620088,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:43:00.000Z,0,2018-05-17T12:48:39.000Z,0.178,2.461,-309.539,1.031,12,3,0,31.5,10.2,200,6875.0,10.366,1,5.0,1,-23.496294,-46.620088,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:43:00.000Z,0,2018-05-17T12:48:39.000Z,0.178,2.461,-309.539,1.031,12,3,0,31.5,10.2,200,6875.0,10.366,1,5.0,1,-23.496294,-46.620088,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T15:08:00.000Z,0,2018-05-17T14:48:44.000Z,32.924,34.256,-109.744,3.786,19,0,0,13.65,7.39,175,3630.0,3.034,1,4.0,1,-23.496294,-46.620088,0.0,0.0,8.7,3,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:17:00.000Z,0,2018-05-17T15:52:09.000Z,0.462,27.701,-116.229,8.198,11,3,0,17.0,12.79,100,1309.0,293.438,0,5.0,1,-21.46111111,-47.57944443,0.0,0.0,6.4,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-10T15:25:00.000Z,0,2018-05-17T17:14:30.000Z,17.58,12.251,-131.749,8.319,9,3,0,49.0,7.39,250,352.0,33.606,1,5.0,1,-23.72472221,-46.67805554,0.0,0.0,6.5,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T09:25:00.000Z,0,2018-05-17T14:24:29.000Z,0.344,15.509,-128.491,1.869,17,2,0,49.8,7.39,400,1587.0,11.028,0,5.0,1,-23.724501,-46.677501,0.0,0.0,2.8,2,0,2,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T09:25:00.000Z,0,2018-05-17T14:24:29.000Z,0.344,15.509,-128.491,1.869,17,2,0,49.8,7.39,400,1587.0,11.028,0,5.0,1,-23.724501,-46.677501,0.0,0.0,2.8,2,0,2,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T14:43:00.000Z,0,2018-05-17T12:48:39.000Z,0.178,2.461,-45.539,1.031,12,3,0,599.99,9.2,2238,29160.0,9.965,1,5.0,1,-23.724501,-46.677501,0.0,0.0,6.1,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T12:23:00.000Z,0,2018-05-17T16:53:40.000Z,23.975,2.124,-45.876,2.275,10,2,0,6.99,7.39,100,6600.0,41.28,0,5.0,1,-23.72472221,-46.67805554,0.0,0.0,6.1,3,0,4,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-14T09:00:00.000Z,0,2018-05-17T16:28:34.000Z,0.346,19.8,-76.2,4.151,12,0,0,179.9,9.02,1300,21896.0,13.084,0,5.0,1,-23.52333332,-46.86916666,0.0,0.0,10.5,2,0,5,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4
2018-05-16T15:16:00.000Z,0,2018-05-18T01:46:19.000Z,0.272,144.991,0.991,7.49,14,4,0,1180.0,18.89,2150,11250.0,9.537,1,5.0,1,-23.724501,-46.677501,0.0,0.0,6.1,3,0,4,-23.496294,-46.620088,0.0,0.0,6.7,1,0,4
2018-05-17T12:34:00.000Z,0,2018-05-18T14:34:29.000Z,0.497,20.322,-123.678,1.951,15,3,0,129.9,9.26,667,5750.0,12.145,0,4.0,1,-23.724501,-46.677501,0.0,0.0,8.9,3,0,5,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T15:21:00.000Z,0,2018-05-18T15:46:42.000Z,0.383,16.419,-127.581,1.718,22,3,0,59.9,8.29,550,21280.0,17.603,0,5.0,1,-23.724501,-46.677501,0.0,0.0,8.9,3,0,5,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T14:33:00.000Z,0,2018-05-18T15:51:36.000Z,0.474,15.974,-127.965,1.74,22,3,0,27.99,7.39,300,816.0,4.796,1,5.0,1,-23.724501,-46.677501,0.0,0.0,8.9,3,0,5,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-16T21:11:00.000Z,0,2018-05-18T12:48:42.000Z,22.839,11.626,-36.338,3.087,10,2,0,99.0,9.05,450,720.0,5.758,1,5.0,1,-23.496294,-46.620088,0.6,0.6,7.6,4,1,4,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T13:27:00.000Z,0,2018-05-18T14:37:38.000Z,24.668,43.819,-100.084,3.903,16,1,0,78.0,8.9,950,9000.0,16.714,0,4.0,1,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T13:27:00.000Z,0,2018-05-18T14:37:38.000Z,24.668,43.819,-100.084,3.903,16,1,0,78.0,8.9,950,9000.0,16.714,0,4.0,1,-23.48333333,-46.61666666,0.0,0.0,6.2,3,0,4,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T12:36:00.000Z,0,2018-05-18T17:05:30.000Z,0.296,20.351,-27.649,2.047,15,3,0,69.9,11.15,817,9520.0,9.381,1,4.0,1,-23.52333332,-46.86916666,0.0,0.0,6.5,3,0,4,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-17T09:23:00.000Z,0,2018-05-18T14:42:22.000Z,40.659,6.113,-161.888,3.171,10,2,0,48.0,11.15,1400,21875.0,97.102,0,5.0,1,-22.415062,-46.805292,0.0,0.0,2.3,2,0,2,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-15T07:04:00.000Z,0,2018-05-18T16:49:10.000Z,0.393,82.785,-205.215,6.872,19,5,1,42.07,12.79,260,4080.0,429.147,0,5.0,1,-22.372832,-50.97471,0.0,0.0,1.5,2,0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5
2018-05-04T15:21:00.000Z,0,2018-05-18T14:24:57.000Z,24.087,17.502,-126.498,15.694,21,3,0,199.89,12.02,2134,8800.0,25.652,0,,0,-23.724501,-46.677501,0.0,0.0,5.2,3,0,3,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-15T13:13:00.000Z,0,2018-05-18T13:38:57.000Z,0.402,26.634,-69.307,4.145,10,1,0,29.0,7.39,250,352.0,36.259,1,5.0,1,-23.72472221,-46.67805554,0.0,0.0,10.0,3,0,5,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-17T11:57:00.000Z,0,2018-05-18T13:07:49.000Z,0.391,39.013,-32.987,2.691,20,2,0,169.0,9.54,310,2205.0,12.885,1,5.0,1,-23.496294,-46.620088,0.0,0.0,6.1,2,0,4,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-17T14:02:00.000Z,0,2018-05-18T16:31:37.000Z,0.351,18.417,-125.495,1.886,19,3,0,29.0,7.87,83,5130.0,60.325,0,5.0,1,-23.844678,-46.143376,0.2,0.2,5.0,3,1,3,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-15T14:18:00.000Z,0,2018-05-18T16:53:32.000Z,0.524,63.7,15.787,5.784,22,6,1,89.0,18.7,7550,30000.0,87.815,0,4.0,1,-22.415062,-46.805292,0.0,0.0,8.7,3,0,5,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-16T08:14:00.000Z,0,2018-05-18T17:18:29.000Z,0.215,90.312,-29.688,6.15,13,6,1,96.0,8.79,396,2772.0,309.323,0,5.0,1,-21.338432,-48.114007,0.0,0.0,7.2,2,0,4,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-11T13:55:00.000Z,0,2018-05-18T15:44:29.000Z,34.877,10.737,-133.263,8.977,16,3,0,29.0,13.71,550,12500.0,25.971,0,4.0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-15T19:03:00.000Z,0,2018-05-18T17:32:21.000Z,64.917,183.124,39.124,13.272,11,6,1,99.99,12.03,1700,19500.0,92.277,0,2.0,0,-23.52333332,-46.86916666,0.0,0.0,13.0,4,0,6,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-11T14:33:00.000Z,0,2018-05-18T14:19:04.000Z,0.209,0.7,-143.3,7.028,13,5,1,152.0,11.21,200,2805.0,340.366,0,5.0,1,-20.57999999,-47.37999999,0.0,0.0,9.1,3,0,5,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5
2018-05-16T14:59:00.000Z,0,2018-05-19T12:07:33.000Z,0.459,52.403,-187.541,5.084,10,1,0,229.99,8.47,8150,42120.0,0.418,1,5.0,1,-23.48333333,-46.61666666,0.0,0.0,8.7,3,0,5,-23.48333333,-46.61666666,9.0,8.4,16.7,3,2,7
2018-05-18T13:02:00.000Z,0,2018-05-19T14:32:38.000Z,19.416,8.429,-87.571,2.223,9,4,0,45.0,7.39,200,4096.0,12.192,1,5.0,1,-23.72472221,-46.67805554,0.0,0.0,9.0,3,0,5,-23.496294,-46.620088,9.0,8.4,16.7,3,2,7
2018-05-17T14:34:00.000Z,0,2018-05-19T16:44:36.000Z,0.268,75.644,-20.356,5.254,10,1,0,35.9,11.15,6800,40500.0,8.071,1,5.0,1,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4,-23.496294,-46.620088,9.0,8.4,16.7,3,2,7
2018-05-18T10:10:00.000Z,0,2018-05-19T15:03:38.000Z,7.905,9.24,-86.76,1.918,17,4,0,649.0,15.17,3000,26862.0,6.538,1,5.0,1,-23.724501,-46.677501,0.0,0.0,7.2,2,0,4,-23.496294,-46.620088,9.0,8.4,16.7,3,2,7
2018-05-14T09:04:00.000Z,0,2018-05-19T20:42:39.000Z,0.436,62.789,-81.211,8.12,17,5,1,35.9,12.79,264,3808.0,62.984,0,5.0,1,-23.496294,-46.620088,0.0,0.0,6.3,2,0,4,-23.84499999,-46.14305555,0.2,0.2,3.9,4,1,3
2018-05-07T12:31:00.000Z,0,2018-05-21T11:26:39.000Z,0.529,144.916,0.99,20.015,11,2,0,102.0,13.15,314,2772.0,285.727,0,5.0,1,-21.338432,-48.114007,0.0,0.0,7.9,3,0,4,-23.48333333,-46.61666666,0.0,0.0,3.9,2,0,3
2018-05-18T14:05:00.000Z,0,2018-05-21T11:14:46.000Z,6.074,13.459,-82.436,3.696,18,4,0,28.99,8.82,225,6468.0,100.789,0,4.0,1,-23.52389,-46.86945,0.0,0.0,5.2,3,0,3,-23.48333333,-46.61666666,0.0,0.0,3.9,2,0,3
2018-05-18T13:51:00.000Z,0,2018-05-21T15:06:45.000Z,32.252,12.261,-83.681,4.907,17,3,0,5.9,7.39,200,2464.0,52.678,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5,-23.84499999,-46.14305555,0.0,0.0,6.4,3,0,4
2018-05-18T13:51:00.000Z,0,2018-05-21T15:06:45.000Z,32.252,12.261,-83.681,4.907,17,3,0,5.9,7.39,200,2464.0,52.678,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5,-23.84499999,-46.14305555,0.0,0.0,6.4,3,0,4
2018-05-18T13:51:00.000Z,0,2018-05-21T15:06:45.000Z,32.252,12.261,-83.681,4.907,17,3,0,5.9,7.39,200,2464.0,52.678,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5,-23.84499999,-46.14305555,0.0,0.0,6.4,3,0,4
2018-05-18T13:51:00.000Z,0,2018-05-21T15:06:45.000Z,32.252,12.261,-83.681,4.907,17,3,0,5.9,7.39,200,2464.0,52.678,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5,-23.84499999,-46.14305555,0.0,0.0,6.4,3,0,4
2018-05-17T15:31:00.000Z,0,2018-05-21T15:22:34.000Z,0.239,70.893,-145.107,6.958,16,1,0,25.9,13.71,300,4800.0,423.837,0,5.0,1,-21.855567,-48.799717,0.0,0.0,5.8,3,0,4,-23.84499999,-46.14305555,0.0,0.0,6.4,3,0,4
2018-05-18T13:57:00.000Z,0,2018-05-21T14:37:48.000Z,5.655,11.696,-84.304,3.751,20,4,0,46.99,7.39,175,2210.0,16.505,0,4.0,1,-23.724501,-46.677501,0.0,0.0,9.0,3,0,5,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-17T14:44:00.000Z,0,2018-05-21T13:38:22.000Z,0.248,44.808,-27.193,5.832,17,2,0,20.7,11.15,800,31500.0,9.717,1,5.0,1,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-17T14:44:00.000Z,0,2018-05-21T13:38:22.000Z,0.248,44.808,-27.193,5.832,17,2,0,20.7,11.15,800,31500.0,9.717,1,5.0,1,-23.496294,-46.620088,0.0,0.0,6.2,3,0,4,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-18T12:23:00.000Z,0,2018-05-21T14:44:48.000Z,18.083,153.491,-158.509,10.247,8,5,1,43.9,8.29,250,8000.0,6.549,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.7,3,0,5,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-18T17:30:00.000Z,0,2018-05-21T17:28:24.000Z,3.394,13.561,-130.439,3.705,0,5,1,19.55,7.39,150,4000.0,16.807,1,4.0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,3,0,5,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-18T11:16:00.000Z,0,2018-05-21T13:38:19.000Z,0.468,41.634,-102.25,4.853,17,3,0,139.0,11.6,5850,29640.0,52.662,0,4.0,1,-23.52333332,-46.86916666,0.0,0.0,5.7,2,0,4,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
2018-05-16T06:00:00.000Z,0,2018-05-21T16:38:21.000Z,23.978,61.471,-154.506,9.004,16,6,1,184.1,15.38,11700,24000.0,302.379,0,5.0,1,-21.855567,-48.799717,0.0,0.0,8.9,2,0,5,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3
